hid,family,id,N,mean,se,t,clusters,sd,p_one,p_two
S16::8b586b06d4c0,S16,8b586b06d4c0,1794,0.16661198980310593,0.040958083982143796,4.067865818033446,43,2.050558760274974,2.372284389917656e-05,4.744568779835312e-05
S16::8e242f6b5f8c,S16,8e242f6b5f8c,2578,-0.17224396267040049,0.03323546404872599,-5.182535210517186,43,1.3917674162392433,0.9999998905549866,2.18890026992824e-07
S16::3d8c3544ab5f,S16,3d8c3544ab5f,2568,0.26083281613774706,0.12605537777235326,2.0691922926826014,43,5.935945171301009,0.0192640228419656,0.0385280456839312
S16::8a89b715756b,S16,8a89b715756b,1935,-0.07766130737212937,0.025850006645696495,-3.0043051221055843,43,1.364980492875599,0.9986690588769696,0.002661882246060898
S16::6dba9921916e,S16,6dba9921916e,1986,-0.10157149069140772,0.05066996109504877,-2.004570133789442,43,1.862184914763416,0.9774954889050635,0.045009022189872905
S16::7d038552a3dd,S16,7d038552a3dd,3495,-0.2874080882609574,0.024321013105321757,-11.817274511400543,43,1.3397826596403337,1.0,0.0
S16::1dde601437aa,S16,1dde601437aa,3452,-0.15964332556316604,0.08837594271648037,-1.8064115714761786,43,4.862045925651312,0.964572962283766,0.07085407543246802
S16::e627a52023e6,S16,e627a52023e6,1071,-0.038266566160630816,0.04268940170812914,-0.8963949980433643,43,1.3695201793569316,0.8149790810807408,0.37004183783851863
S16::5ccacc4eb3c6,S16,5ccacc4eb3c6,1110,0.02407610297783057,0.06126916913690208,0.39295625054150873,43,1.8927420798553904,0.34717589723111486,0.6943517944622297
S16::002093a01023,S16,002093a01023,1607,-0.2530946668554996,0.03341283594383833,-7.57477357746321,43,1.3353885491190507,0.999999999999982,3.597122599785507e-14
S16::8e602aa7edd0,S16,8e602aa7edd0,1604,0.06622956961480542,0.12994251108412763,0.5096836213356454,43,6.240997855088681,0.30513656471380346,0.6102731294276069
S16::14e48f7b0fe4,S16,14e48f7b0fe4,1202,-0.054127623950015094,0.039776860893210336,-1.360781689015946,43,1.3679406699251342,0.913208654901009,0.173582690197982
S16::abca2f67a8ea,S16,abca2f67a8ea,1229,-0.042887792348635594,0.04639194886463218,-0.9244662791334457,43,1.835948206844261,0.8223781998115519,0.3552436003768962
S16::bd4c35cd67f0,S16,bd4c35cd67f0,2131,-0.2829427121655497,0.031350227830207716,-9.025220285414271,43,1.3311869221958788,1.0,0.0
S16::87daea156d82,S16,87daea156d82,2120,0.0021155182274520835,0.17401086630576906,0.012157391502980792,43,6.945225431733352,0.4951500219832399,0.9903000439664797
S17::3cf289079abb,S17,3cf289079abb,314,0.04974591257933431,0.08102182205110353,0.6139816572868194,41,1.380968445051585,0.2696137241582347,0.5392274483164694
S17::32f61005d21e,S17,32f61005d21e,312,0.09502441953377569,0.11318666691825721,0.8395372186584644,41,1.669099364312037,0.20058395636087134,0.4011679127217427
S17::1a970484b4c4,S17,1a970484b4c4,326,0.2080686053932343,0.1117652282193038,1.8616577687737161,41,2.065355737282462,0.031325672433302865,0.06265134486660573
S17::8e505c486732,S17,8e505c486732,443,-0.13191715828627498,0.06261732993286814,-2.1067196322120885,41,1.3976210434025576,0.9824290552870296,0.035141889425940764
S17::07492e6a10b3,S17,07492e6a10b3,443,-0.03601405844424071,0.07535276785859957,-0.4779394236960419,41,1.7439045959188835,0.6836533396798845,0.632693320640231
S17::596b48794dd2,S17,596b48794dd2,443,0.48843847358227416,0.31400815743911775,1.555496129672925,41,6.135644028337981,0.05991397781355157,0.11982795562710313
S17::e1cacf17ee34,S17,e1cacf17ee34,358,0.10368460276037368,0.07899538367120668,1.3125400237554143,42,1.3945918870731706,0.09466899546649277,0.18933799093298553
S17::e1a1b035b2c4,S17,e1a1b035b2c4,345,0.07005168032638243,0.1037602155894934,0.6751304430932172,42,1.6246595591173831,0.24979644680591973,0.49959289361183945
S17::f5afb9813f83,S17,f5afb9813f83,374,0.1142528274705669,0.1026390638033038,1.1131514964859732,42,1.8324948132877026,0.13282168499348823,0.26564336998697646
S17::d4ebd5de4eda,S17,d4ebd5de4eda,622,-0.16318171070016727,0.0645433189739153,-2.528250999396482,42,1.3751155079043345,0.9942683816461938,0.011463236707612401
S17::d0def30800cb,S17,d0def30800cb,622,-0.08723723750053751,0.08330639427134044,-1.0471853723064015,42,1.697252561682689,0.8524929547914095,0.29501409041718096
S17::49ace1f70a44,S17,49ace1f70a44,620,0.14404726172806884,0.18121393173098232,0.7949016963105875,42,4.461378861912523,0.21333534372316776,0.4266706874463355
S17::0844bea87b6d,S17,0844bea87b6d,216,-0.1758588446734213,0.0886651570414258,-1.9834041977871555,36,1.2899334654770782,0.9763388506930264,0.04732229861394721
S17::9e787294901a,S17,9e787294901a,213,-0.16439374350586552,0.11452517434132033,-1.435437618421968,36,1.5018288503844495,0.9244187836605378,0.15116243267892449
S17::a796bc2ad97e,S17,a796bc2ad97e,218,-0.01807842081666509,0.1315141637297986,-0.13746367922627686,36,1.83264080818248,0.554667850028812,0.8906642999423757
S17::24a7bed581c8,S17,24a7bed581c8,302,-0.31540162578373293,0.0697379222027463,-4.522670246279754,36,1.2519759470920646,0.9999969467832405,6.106433519059706e-06
S17::e8a7b6a062cc,S17,e8a7b6a062cc,302,-0.29798588452979646,0.08193476561710897,-3.6368674797011127,36,1.483064146526396,0.9998620130891486,0.00027597382170285734
S17::bb2c5c9975fa,S17,bb2c5c9975fa,302,0.3403931417151626,0.40949929216682146,0.8312423201368894,36,6.488093002955564,0.20291837587262784,0.4058367517452557
S17::7e021251f9b2,S17,7e021251f9b2,226,0.00302634947642287,0.09917858921744162,0.030514141210335487,35,1.3527403428783333,0.48782850778908915,0.9756570155781783
S17::db1861ef8c0e,S17,db1861ef8c0e,216,0.01136363137723219,0.11922496772231489,0.09531251376556509,35,1.561717207574445,0.46203330167921886,0.9240666033584377
S17::4d4fb7453d08,S17,4d4fb7453d08,230,0.14277332895653375,0.12911256709826924,1.1058050518650684,35,2.0126787419059515,0.13440545397355075,0.2688109079471015
S17::cc2b76158c0a,S17,cc2b76158c0a,420,-0.2782365612450166,0.0696473611558927,-3.9949332842953753,35,1.3274610248625809,0.9999676437634758,6.471247304817851e-05
S17::89fd2d4a395f,S17,89fd2d4a395f,420,-0.19109529804633138,0.0834787221817033,-2.289149774362685,35,1.6477910019296051,0.9889646741707849,0.02207065165843014
S17::375320ab4166,S17,375320ab4166,418,-0.053468000237366656,0.2155667024570431,-0.24803459730995076,35,4.466019381570929,0.5979461808817889,0.8041076382364223
S18::18995ee3f508,S18,18995ee3f508,3868,-0.007473485074319969,0.022681411934388055,-0.32949822947261787,181,1.4148336328356446,0.6291104340081919,0.7417791319836162
S18::2f80a0854e1a,S18,2f80a0854e1a,3868,0.06704809916153998,0.03554556426398408,1.8862578369440963,181,2.000545915580027,0.029630109011822947,0.059260218023645894
S18::3933c532ec9c,S18,3933c532ec9c,3868,-0.05840254962410115,0.020851180777472236,-2.8009228948415084,181,1.3943523530579243,0.9974521653674833,0.0050956692650334645
S18::7519e0304882,S18,7519e0304882,3868,-0.07995892940036863,0.03140649650625096,-2.5459359780691897,181,1.8530980091719993,0.9945507412715696,0.010898517456860768
S18::84fa79d34cbd,S18,84fa79d34cbd,3871,-0.03657223956722217,0.024302740106224307,-1.5048607444004003,181,1.4086550007437637,0.9338200586929619,0.13235988261407616
S18::5d69bddda6bf,S18,5d69bddda6bf,3871,-0.01785962068396136,0.033474003099628814,-0.5335370445777189,181,2.160164532109694,0.7031690626354999,0.5936618747290001
S18::6e8f22e464d4,S18,6e8f22e464d4,3871,0.03255103280345101,0.025843962351624908,1.2595217544651933,181,1.4305529059994015,0.10392096881684598,0.20784193763369196
S18::4c33c3529833,S18,4c33c3529833,3871,0.08255851730615002,0.0429932209500826,1.9202682534998905,181,2.35383122157711,0.027412012097597582,0.054824024195195165
S18::0505bddd45bd,S18,0505bddd45bd,3870,-0.016480830925408526,0.025129081335753093,-0.6558469330894309,181,1.4106215198000043,0.7440386923494879,0.5119226153010241
S18::a8dce8a9e2df,S18,a8dce8a9e2df,3870,-0.011246925050176364,0.035077249455090345,-0.3206330377920847,181,2.093672450643052,0.6257557510537066,0.7484884978925868
S18::6d6e01cf7df5,S18,6d6e01cf7df5,3870,0.028673742935395246,0.02389061265918213,1.2002096113836898,181,1.4272716309636637,0.11502897173306259,0.23005794346612518
S18::72b732ae40c1,S18,72b732ae40c1,3870,0.07669250183871316,0.03917955381408032,1.9574623591336424,181,2.312484014227627,0.02514656654007963,0.05029313308015926
S18::b3972cc4fc60,S18,b3972cc4fc60,3871,-0.06693320153968726,0.022540978935313837,-2.969400829119552,181,1.363024509282889,0.9985080944683619,0.002983811063276054
S18::4b207f8a28f8,S18,4b207f8a28f8,3871,-0.009100571311454746,0.03149239715805319,-0.28897677321231047,181,1.9675395360239607,0.6137004240349985,0.7725991519300031
S18::ba3e8d0cdb51,S18,ba3e8d0cdb51,3871,0.023172945430807286,0.022493514857806058,1.0302056204775591,181,1.3979842980737345,0.1514567459427787,0.3029134918855574
S18::ce76669a3b2a,S18,ce76669a3b2a,3870,0.04609703776175867,0.03517036420763747,1.3106784305562693,181,1.9994391426539986,0.09498321445145641,0.18996642890291282
S18::5c2df100922a,S18,5c2df100922a,3870,-0.006050117577125095,0.02002617217400566,-0.3021105343825147,181,1.305571252114762,0.6187160989175059,0.7625678021649882
S18::73f518c1f181,S18,73f518c1f181,3870,0.03171241351599195,0.024247604028024828,1.3078576126259513,181,1.5868248903351962,0.09546080439015747,0.19092160878031494
S18::f1704085cbda,S18,f1704085cbda,3870,0.032444340468994554,0.01984620970083842,1.6347877482935151,181,1.3227514220551995,0.051046774998009026,0.10209354999601805
S18::42345e7a0115,S18,42345e7a0115,3870,0.033785916197936826,0.02480365875250727,1.3621343744104522,181,1.5323541279506137,0.08657774093044501,0.17315548186089003
S18::00d840de0b48,S18,00d840de0b48,3754,0.014593505848304909,0.0250932418453839,0.581571163193069,181,1.384155364505004,0.28042778570647386,0.5608555714129477
S18::2341cf9911de,S18,2341cf9911de,3754,0.07149348686530613,0.029891100617288387,2.3917984078497194,181,1.6357050617291586,0.008383024229568825,0.01676604845913765
S18::cb138a3ebeb7,S18,cb138a3ebeb7,3754,-0.15854400245892553,0.02135126139917692,-7.4255098794789385,181,1.314007367419649,0.9999999999999438,1.1235457009206584e-13
S18::576878020bea,S18,576878020bea,3754,-0.20047310296639365,0.023219799896370193,-8.633713634962563,181,1.4057894729214138,1.0,0.0
S19::762b6018f2c5,S19,762b6018f2c5,130,-0.19318844829315668,0.1303277756119392,-1.4823275191037548,31,1.3345652750264505,0.9308734152995548,0.13825316940089039
S19::e2a394be4961,S19,e2a394be4961,130,-0.14573849444955836,0.05959560712716139,-2.4454569971674363,31,0.8686649374148553,0.9927665650138471,0.01446686997230584
S19::5ab44be1d0fa,S19,5ab44be1d0fa,130,-0.3278215007812598,0.14251465623183635,-2.3002651758705768,31,1.4915540213671503,0.9892833993349022,0.02143320133019566
S19::16bf144423a0,S19,16bf144423a0,130,0.1091228466050056,0.12309688870920388,0.8864793233140956,31,1.4484381460977305,0.18767964563760053,0.37535929127520107
S19::30fdccb5c0b8,S19,30fdccb5c0b8,130,0.1182956112359563,0.08286794943282227,1.4275194697782865,31,1.1287624638537455,0.07671510862873321,0.15343021725746642
S19::8b2cc5c36d15,S19,8b2cc5c36d15,130,-0.08057842473498524,0.15515992963597058,-0.51932496311409,31,1.6364667994439015,0.6982329258776909,0.6035341482446182
S20::3a706309724e,S20,3a706309724e,1513,0.01866313157809521,0.041744682938281076,0.4470780531663969,43,1.3824553508428679,0.32740935227941015,0.6548187045588203
S20::2e3173e82bb9,S20,2e3173e82bb9,1451,0.037466529659345965,0.05320612389420601,0.7041770179283058,43,1.6472591686685152,0.24066127068792142,0.48132254137584285
S20::e0fbd9b72762,S20,e0fbd9b72762,2021,-0.07501549845314787,0.032341489289642485,-2.3194818822759635,43,1.3882280180972744,0.9898155388060493,0.020368922387901334
S20::aeba12c174db,S20,aeba12c174db,1972,-0.03334518125754,0.041239449358093205,-0.8085748422098181,43,1.6938741517430929,0.7906201297685421,0.418759740462916
S20::6544e1055802,S20,6544e1055802,871,0.02313380756933585,0.04925773911587193,0.46964818086589005,43,1.3643039965507155,0.3193031978759393,0.6386063957518786
S20::2035a47f10f7,S20,2035a47f10f7,859,0.029102949647879826,0.05229238955783701,0.5565427377475466,43,1.5950839422926695,0.2889199433585399,0.5778398867170798
S20::9817380f7313,S20,9817380f7313,1110,-0.058405945879145486,0.04152943707788295,-1.4063746101256533,43,1.3855877570643318,0.9201935422138048,0.1596129155723902
S20::e52173c0e7d7,S20,e52173c0e7d7,1110,-0.005843064649448914,0.04983209395261755,-0.11725504962734952,43,1.6833916100323771,0.5466710277796347,0.9066579444407306
S20::46535c69df4e,S20,46535c69df4e,1368,0.0714772361570719,0.04116108596015941,1.7365245471476642,43,1.4144355697080055,0.04123556393617578,0.08247112787235156
S20::d56463b3c20a,S20,d56463b3c20a,1185,0.13070813535783876,0.05088466437697994,2.5687137167592424,43,1.7410824905864628,0.005103837370922237,0.010207674741844475
S20::e38573221e35,S20,e38573221e35,812,0.11024066228110233,0.031550847982225176,3.4940633717106016,43,1.1200749833044175,0.00023786403940417866,0.0004757280788083573
S20::620b1397f746,S20,620b1397f746,763,0.1279763021398602,0.039894199241202626,3.207892489986028,43,1.2669464477294532,0.0006685573626288299,0.0013371147252576598
S20::318a7fa2d6ad,S20,318a7fa2d6ad,891,0.07155854278127874,0.05052324733562693,1.4163488404835487,43,1.41041193009526,0.07833669734630844,0.15667339469261687
S20::601e20753a4a,S20,601e20753a4a,777,0.16094784879859597,0.06781345035598073,2.3733912366015066,43,1.7488112363550115,0.008812791596673808,0.017625583193347616
S20::2d575a7b2184,S20,2d575a7b2184,536,0.12612319681463816,0.0526211178401668,2.396817133336641,43,1.0914966502013925,0.008269087547128073,0.016538175094256147
S20::0d1fa905aa13,S20,0d1fa905aa13,508,0.1341173683506774,0.05918530727521111,2.266058495346369,43,1.2360940522364776,0.011723900999027093,0.023447801998054185
S20::032b33d8c24e,S20,032b33d8c24e,1173,-0.05546280981619455,0.03715049781076321,-1.4929223855548421,41,1.359009934555502,0.932271247666717,0.13545750466656603
S20::87f40d60aeee,S20,87f40d60aeee,1128,-0.06684439106400784,0.053148713368043325,-1.257685968823458,41,1.6022873458474132,0.8957473256854848,0.20850534862903047
S20::747b051a2364,S20,747b051a2364,1733,-0.15664834220206458,0.02980118708872534,-5.256446387041046,41,1.3651468359202334,0.9999999265672177,1.4686556459864164e-07
S20::f93fb926d53f,S20,f93fb926d53f,1682,-0.14012289491453803,0.04294006583131989,-3.2632203095584065,41,1.6489480366380884,0.9994492307360233,0.0011015385279533607
S20::cf9a652bfc5c,S20,cf9a652bfc5c,741,-0.07099999615477717,0.054831142186883834,-1.2948845003590148,39,1.3389347523170347,0.9023199619333823,0.19536007613323547
S20::fccfa9236270,S20,fccfa9236270,728,-0.09818648742081117,0.06946884394614433,-1.4133888207054397,39,1.5520599728985076,0.9212292845886566,0.157541430822687
S20::f277ddab6ba1,S20,f277ddab6ba1,1066,-0.16921637282618932,0.04121010793131239,-4.1061861111413105,39,1.3473213470513696,0.999979887728474,4.0224543051969874e-05
S20::059ed4619cbd,S20,059ed4619cbd,1065,-0.14548927926866817,0.0571503090619682,-2.54573040210358,39,1.6252766840837227,0.9945475313587154,0.010904937282569138
S20::23636e441696,S20,23636e441696,797,-0.09090836420544476,0.05372549658822564,-1.692089789363958,40,1.35531547741497,0.954685572501422,0.0906288549971559
S20::36d92be97715,S20,36d92be97715,715,-0.08838217915593617,0.0626737513198665,-1.4101944960157595,40,1.6134126587565059,0.9207588697101936,0.1584822605796128
S20::89856b8593ec,S20,89856b8593ec,504,-0.04930717682435452,0.05060816939087297,-0.9742928348885689,40,1.1001223519732697,0.8350444193668517,0.3299111612662966
S20::639d93ff9b03,S20,639d93ff9b03,479,-0.07592074442350556,0.05190238750203967,-1.4627601556965375,40,1.166288434152352,0.9282334903845016,0.14353301923099648
S20::41e042348a82,S20,41e042348a82,461,-0.03891112162060679,0.07816757869338946,-0.4977910569960824,37,1.359048084261301,0.6906843400388935,0.6186313199222131
S20::0285c46a5fcc,S20,0285c46a5fcc,418,-0.04706586567147689,0.10203734549731984,-0.4612611729762526,37,1.6123045295230753,0.6776943810994143,0.6446112378011715
S20::5cf327ba4bc8,S20,5cf327ba4bc8,293,-0.03781875390481867,0.06941085366587263,-0.5448536058477133,37,1.0472422932016061,0.70707289658669,0.5858542068266199
S20::155a0dde5ae1,S20,155a0dde5ae1,280,-0.04969455112584243,0.0741747406702881,-0.6699659571003851,37,1.1052089041775195,0.7485602540445365,0.502879491910927
S21::6ddb75c3f9b1,S21,6ddb75c3f9b1,15140,-0.074315915205287,0.01127706487142748,-6.590005116808369,181,1.4036320571877967,0.9999999999780095,4.398126307592065e-11
S21::9bd19b58b59f,S21,9bd19b58b59f,14908,-0.05272003727433669,0.014148374175103938,-3.7262258279191567,181,1.711096083346405,0.9999028158613538,0.00019436827729224504
S21::83afeeb7c0cd,S21,83afeeb7c0cd,15221,-0.011283480486888693,0.02766019745296629,-0.40793202962759934,181,3.5009744095913393,0.6583382115155056,0.6833235769689887
S21::419b6f2b9820,S21,419b6f2b9820,15140,-0.074315915205287,0.01127706487142748,-6.590005116808369,181,1.4036320571877967,0.9999999999780095,4.398126307592065e-11
S21::92c2f52d807e,S21,92c2f52d807e,14908,-0.05272003727433669,0.014148374175103938,-3.7262258279191567,181,1.711096083346405,0.9999028158613538,0.00019436827729224504
S21::438297af3fe1,S21,438297af3fe1,15221,-0.011283480486888693,0.02766019745296629,-0.40793202962759934,181,3.5009744095913393,0.6583382115155056,0.6833235769689887
S21::118e534bfbc5,S21,118e534bfbc5,13165,-0.07235786837150887,0.011510798306673254,-6.286086024942356,181,1.4039682079661575,0.9999999998372152,3.255695713022533e-10
S21::1d2c77411d2b,S21,1d2c77411d2b,13026,-0.05466934666231761,0.014252623823585307,-3.8357391129519973,181,1.710273776050849,0.9999374063791638,0.00012518724167209783
S21::5248a7e09333,S21,5248a7e09333,13200,-0.03350717399051175,0.027853661186998606,-1.202971981512867,181,3.4523549579682857,0.8855064184094701,0.22898716318105983
S21::70f3e2286bff,S21,70f3e2286bff,13165,-0.07235786837150887,0.011510798306673254,-6.286086024942356,181,1.4039682079661575,0.9999999998372152,3.255695713022533e-10
S21::154fcbe42db3,S21,154fcbe42db3,13026,-0.05466934666231761,0.014252623823585307,-3.8357391129519973,181,1.710273776050849,0.9999374063791638,0.00012518724167209783
S21::e54a14fcf54d,S21,e54a14fcf54d,13200,-0.03350717399051175,0.027853661186998606,-1.202971981512867,181,3.4523549579682857,0.8855064184094701,0.22898716318105983
S21::5e21555a93c6,S21,5e21555a93c6,9056,-0.08060105200473663,0.013832607411801917,-5.82688784588567,181,1.395141664450212,0.9999999971764733,5.647053491486531e-09
S21::9cb1406f0b2b,S21,9cb1406f0b2b,9040,-0.07981324572082389,0.01766830619449571,-4.517311667696164,181,1.6836130296635985,0.9999968685155487,6.262968902603916e-06
S21::7673eebe0149,S21,7673eebe0149,9008,-0.03938889974778425,0.03593222837597831,-1.0961997495851614,181,3.394993437496991,0.8635043154027047,0.27299136919459066
S21::8ae37b21dd9a,S21,8ae37b21dd9a,9056,-0.08060105200473663,0.013832607411801917,-5.82688784588567,181,1.395141664450212,0.9999999971764733,5.647053491486531e-09
S21::4333b55f6e96,S21,4333b55f6e96,9040,-0.07981324572082389,0.01766830619449571,-4.517311667696164,181,1.6836130296635985,0.9999968685155487,6.262968902603916e-06
S21::09cb83b59711,S21,09cb83b59711,9008,-0.03938889974778425,0.03593222837597831,-1.0961997495851614,181,3.394993437496991,0.8635043154027047,0.27299136919459066
S21::cb04cf58e874,S21,cb04cf58e874,7777,-0.08228803323493256,0.01481251400119745,-5.555305009553432,181,1.3947609636749903,0.999999986143629,2.771274210111585e-08
S21::b5b264337f6c,S21,b5b264337f6c,7763,-0.08076114057423478,0.019516848758446254,-4.138021540966443,181,1.6852489555607464,0.9999824843255536,3.503134889282222e-05
S21::118ac6fa9ab6,S21,118ac6fa9ab6,7738,-0.04382418090875989,0.037544521590509514,-1.167259004835415,181,3.3941505313440783,0.8784471056163727,0.24310578876725453
S21::39cb3f818d83,S21,39cb3f818d83,7777,-0.08228803323493256,0.01481251400119745,-5.555305009553432,181,1.3947609636749903,0.999999986143629,2.771274210111585e-08
S21::3dd5162d12f3,S21,3dd5162d12f3,7763,-0.08076114057423478,0.019516848758446254,-4.138021540966443,181,1.6852489555607464,0.9999824843255536,3.503134889282222e-05
S21::6f843c376d79,S21,6f843c376d79,7738,-0.04382418090875989,0.037544521590509514,-1.167259004835415,181,3.3941505313440783,0.8784471056163727,0.24310578876725453
S21::b61f7b31fafc,S21,b61f7b31fafc,13119,-0.04318999356361158,0.01238673732277906,-3.486793369242254,181,1.4079367578115745,0.9997555755519183,0.0004888488961634074
S21::b6042a0464b9,S21,b6042a0464b9,12915,-0.016271712664143075,0.015817923868140512,-1.0286882652733307,181,1.7190636951545273,0.8481869070236262,0.3036261859527478
S21::3932ff8f6b76,S21,3932ff8f6b76,13282,0.07928466782293195,0.03467346807468325,2.286609105618179,181,3.7323665903429966,0.011109324642049723,0.022218649284099445
S21::830bd5c6cce3,S21,830bd5c6cce3,13119,-0.04318999356361158,0.01238673732277906,-3.486793369242254,181,1.4079367578115745,0.9997555755519183,0.0004888488961634074
S21::ce79aed0aafc,S21,ce79aed0aafc,12915,-0.016271712664143075,0.015817923868140512,-1.0286882652733307,181,1.7190636951545273,0.8481869070236262,0.3036261859527478
S21::c046a503fcdb,S21,c046a503fcdb,13282,0.07928466782293195,0.03467346807468325,2.286609105618179,181,3.7323665903429966,0.011109324642049723,0.022218649284099445
S21::8b780a1416b6,S21,8b780a1416b6,11176,-0.038321071187340836,0.013476061528123173,-2.8436402659166142,181,1.4099936583215977,0.9977699313532465,0.004460137293506694
S21::cb1ecefe4497,S21,cb1ecefe4497,11052,-0.01619791344214963,0.0173630867426551,-0.9328936543498892,181,1.7196092508537402,0.8245625604696388,0.35087487906072257
S21::648784953d37,S21,648784953d37,11232,0.09802747318927528,0.03835963484950793,2.5554850449920994,181,3.8347841824211426,0.00530199588306024,0.01060399176612048
S21::3b098ef3e526,S21,3b098ef3e526,11176,-0.038321071187340836,0.013476061528123173,-2.8436402659166142,181,1.4099936583215977,0.9977699313532465,0.004460137293506694
S21::a1769a802095,S21,a1769a802095,11052,-0.01619791344214963,0.0173630867426551,-0.9328936543498892,181,1.7196092508537402,0.8245625604696388,0.35087487906072257
S21::483b9ce16ec1,S21,483b9ce16ec1,11232,0.09802747318927528,0.03835963484950793,2.5554850449920994,181,3.8347841824211426,0.00530199588306024,0.01060399176612048
S21::23865b379e52,S21,23865b379e52,7139,-0.036309483462484186,0.01683036688740298,-2.15737920066738,181,1.4013911062811093,0.9845119347569509,0.030976130486098263
S21::d92b41e0a769,S21,d92b41e0a769,7129,-0.013675108571615763,0.02051513739965225,-0.6665862531268042,181,1.7036941964556187,0.7474817738196136,0.5050364523607729
S21::650b08cdf3cf,S21,650b08cdf3cf,7111,0.09554576579835801,0.043613994098455865,2.190713503162985,181,3.6895890932930078,0.014236265658356562,0.028472531316713123
S21::cde94b5dc956,S21,cde94b5dc956,7139,-0.036309483462484186,0.01683036688740298,-2.15737920066738,181,1.4013911062811093,0.9845119347569509,0.030976130486098263
S21::21b9081c0af1,S21,21b9081c0af1,7129,-0.013675108571615763,0.02051513739965225,-0.6665862531268042,181,1.7036941964556187,0.7474817738196136,0.5050364523607729
S21::4d0b1166a82b,S21,4d0b1166a82b,7111,0.09554576579835801,0.043613994098455865,2.190713503162985,181,3.6895890932930078,0.014236265658356562,0.028472531316713123
S21::9a3ab6d89f19,S21,9a3ab6d89f19,5984,-0.03050804708520267,0.018155180046408644,-1.680404546097443,181,1.4028539794005925,0.9535606839270238,0.09287863214595271
S21::fbfa7074bf65,S21,fbfa7074bf65,5974,-0.0030465139981211945,0.022498220132251265,-0.135411333883875,181,1.7093465631998668,0.5538566682377999,0.8922866635244002
S21::cfb21c3b5c29,S21,cfb21c3b5c29,5957,0.11073590312210622,0.050936030126158036,2.17401911471774,181,3.751376236735052,0.01485184985381749,0.02970369970763498
S21::4eea9383f6f4,S21,4eea9383f6f4,5984,-0.03050804708520267,0.018155180046408644,-1.680404546097443,181,1.4028539794005925,0.9535606839270238,0.09287863214595271
S21::23d4cdc761e2,S21,23d4cdc761e2,5974,-0.0030465139981211945,0.022498220132251265,-0.135411333883875,181,1.7093465631998668,0.5538566682377999,0.8922866635244002
S21::877b2d4cfa87,S21,877b2d4cfa87,5957,0.11073590312210622,0.050936030126158036,2.17401911471774,181,3.751376236735052,0.01485184985381749,0.02970369970763498
S22::e730d6bce802,S22,e730d6bce802,4526,0.007640270268290266,0.020275605505442794,0.37682081880313306,178,1.3737201115378976,0.35315338405940677,0.7063067681188135
S22::72f0c5615e6d,S22,72f0c5615e6d,4296,0.03143095777229739,0.024239485262521798,1.296684208921498,178,1.6286365142130226,0.09736993242072733,0.19473986484145467
S22::699ac4ef58f1,S22,699ac4ef58f1,4598,0.06540462397704652,0.028213472084651744,2.318205422601174,178,1.9789219572480872,0.010219079737092351,0.020438159474184703
S22::9cb374e338a2,S22,9cb374e338a2,11052,-0.23167348481826358,0.012907624882815076,-17.94857589382757,178,1.3552332630961885,1.0,0.0
S22::a7161465cfe4,S22,a7161465cfe4,10892,-0.1553206044187987,0.015943403089445356,-9.741998213770435,178,1.6761715811334166,1.0,0.0
S22::e43db5a1aac2,S22,e43db5a1aac2,10370,0.05733467094103608,0.05300844939532331,1.0816138105351645,178,5.507589152148135,0.13971208263338109,0.27942416526676217
S22::dac0e4baa453,S22,dac0e4baa453,3576,0.07236686485719095,0.0222310086469375,3.255221839300578,178,1.393250048643126,0.000566519127427223,0.001133038254854446
S22::bd23f362f7fb,S22,bd23f362f7fb,3427,0.07501439598722093,0.028101063051252092,2.669450470624759,178,1.6470623261960502,0.003798773878405992,0.007597547756811984
S22::65d19faee410,S22,65d19faee410,3653,0.07307315766668528,0.03190318294619766,2.2904660575691684,178,1.9415553250990139,0.01099715701049786,0.02199431402099572
S22::cdae9cbd69d4,S22,cdae9cbd69d4,7588,-0.21239166222612338,0.014709725612716173,-14.438859555783715,178,1.3617508040549262,1.0,0.0
S22::5d69783b612e,S22,5d69783b612e,7522,-0.11711558849850585,0.019750271148594588,-5.929821804337086,178,1.6958767515387596,0.9999999984836819,3.032636142208389e-09
S22::6a96606b51e5,S22,6a96606b51e5,7241,0.08573963050196963,0.06294691809437077,1.362094175499232,178,5.523316993881222,0.08658408311787236,0.1731681662357447
S22::f9278525d708,S22,f9278525d708,2368,0.02130834529569725,0.0284844805175569,0.7480685941442213,152,1.3735215535792131,0.22720939207129343,0.45441878414258685
S22::b63242040700,S22,b63242040700,2288,0.03044550216877059,0.033984072140621026,0.8958756338202096,152,1.6232814337424144,0.18515959455191855,0.3703191891038371
S22::53ed037a1f0a,S22,53ed037a1f0a,2498,0.05416326171708267,0.03801941887557714,1.4246209784094304,152,1.9479013955460112,0.07713339627699445,0.1542667925539889
S22::7e8973daa201,S22,7e8973daa201,5653,-0.21657952872762454,0.016578002789033854,-13.06427146163163,152,1.3598746405503075,1.0,0.0
S22::d3413da33beb,S22,d3413da33beb,5613,-0.1449848733555998,0.021057668063282544,-6.885134333008337,152,1.6777559622112441,0.9999999999971133,5.773159728050814e-12
S22::78ae8b754f1c,S22,78ae8b754f1c,5532,0.07561958329439847,0.06672386876664146,1.133321324020774,152,5.569683501974,0.1285396700217567,0.2570793400435134
