object,family,mechanism,feature,omni_p,bp_bin,bp_exp,bp_N,bp_lift,rank,fdr
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f012,0.9246800668270061,1.0,0.0661341080275969,61,0.2309335447550829,2595,False
CAND0037,CAND0037,M03_BREAKOUT_RETEST,f006,0.9267626722399958,3.0,0.0864341664634611,60,0.03256178283444429,2596,False
S6::7199b701458a,S6,M06_SESSION_TIME,f044,0.9290368488576917,,,0,,2597,False
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f001,0.9299273751594184,,,0,,2598,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f010,0.9338722869378369,3.0,0.6014603203967258,333,0.5306366093942885,2599,False
S21::6ddb75c3f9b1,S21,M01_LIQUIDITY_SWEEP,f037,0.9350815999900632,,,0,,2600,False
CAND0006,CAND0006,M14_REFERENCE_LEVEL,f021,0.9363902587147117,,,0,,2601,False
SESS_D,SESS_D,M06_SESSION_TIME,f037,0.9367769429847477,,,0,,2602,False
S6::a461ec93f607,S6,M06_SESSION_TIME,f006,0.9384525127485621,,,0,,2603,False
S25::017b79ce0b9e,S25,M04_VOLATILITY_COMPRESSION_EXPANSION,f046,0.9387043090885188,,,0,,2604,False
SESS_C,SESS_C,M06_SESSION_TIME,f036,0.9389646479262881,,,0,,2605,False
S26::f196a9ae20d6,S26,M16_AUCTION_VALUE,f033,0.9409792430382347,,,0,,2606,False
S1::4b7c6d5c6035,S1,M01_LIQUIDITY_SWEEP,f030,0.9409931515955627,,,0,,2607,False
M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M24_EVENT_REVEALED_RESPONSE,f035,0.9411906021324867,,,0,,2608,False
S43::6aacd27a298d,S43,M18_OSCILLATOR_DIVERGENCE,f006,0.9418853553696027,,,0,,2609,False
S2::691f36c634e3,S2,M02_FAILED_BREAKOUT_FADE,f040,0.9430902929708751,,,0,,2610,False
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f026,0.9434635770401589,,,0,,2611,False
S6::a461ec93f607,S6,M06_SESSION_TIME,f002,0.9452988227958059,,,0,,2612,False
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f037,0.9458845328380274,,,0,,2613,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f007,0.9459780500460013,,,0,,2614,False
DIRECTION_AGNOSTIC_EXPANSION_HARVEST_V1,DIRECTION_AGNOSTIC_EXPANSION_HARVEST_V1,M25_DIRECTION_AGNOSTIC_OCO,f006,0.9465308509655523,,,0,,2615,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f031,0.9477385762901922,,,0,,2616,False
HTF_RANGE_FADE,HTF_RANGE_FADE,M12_RANGE_ROTATION,f026,0.9495224041589836,,,0,,2617,False
S14::25e44853ad0f,S14,M08_EXTENSION_MEAN_REVERSION,f012,0.9497668328413233,,,0,,2618,False
S41::73a2a8a65e5e,S41,M17_VOLUME_PARTICIPATION,f023,0.9527054799311241,,,0,,2619,False
S5::9cce3e63e04e,S5,M05_OPENING_RANGE,f033,0.95459729207097,4.0,0.11278343721459795,87,0.20304945540586525,2620,False
CAND0027,CAND0027,M06_SESSION_TIME,f036,0.9547779687355673,4.0,0.1714755723908022,1473,0.11540283737873264,2621,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f044,0.9562623892120237,,,0,,2622,False
S5::15be26301532,S5,M05_OPENING_RANGE,f010,0.9581097180854692,3.0,0.042651787151827034,394,0.09082461814680921,2623,False
S25::017b79ce0b9e,S25,M04_VOLATILITY_COMPRESSION_EXPANSION,f042,0.9589594226748233,,,0,,2624,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f032,0.9594138046454468,1.0,0.021622587940210693,104,0.1557965996535216,2625,False
S38::3029c9493a71,S38,M07_TREND_CONTINUATION,f042,0.9594768039147772,,,0,,2626,False
SESS_A,SESS_A,M06_SESSION_TIME,f002,0.9595145693710583,3.0,0.06714578431207734,543,0.06861524941029637,2627,False
S42::a347eead7c5d,S42,M08_EXTENSION_MEAN_REVERSION,f021,0.9600072493674716,,,0,,2628,False
SESS_A,SESS_A,M06_SESSION_TIME,f024,0.9611818937274235,1.0,0.023277318124939828,965,0.01900046251033987,2629,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f030,0.9624594872260168,1.0,0.11201355598723141,43,0.1147783139674473,2630,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f019,0.9635788867549522,,,0,,2631,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f011,0.9653792288486303,3.0,0.3252354510561003,37,0.40995819262362637,2632,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f038,0.9668113409273182,,,0,,2633,False
M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M5_EVENT_REVEALED_DIRECTION_FACTORY_V1,M24_EVENT_REVEALED_RESPONSE,f004,0.9672534484538453,,,0,,2634,False
CAND0002,CAND0002,M04_VOLATILITY_COMPRESSION_EXPANSION,f044,0.9673684272173433,,,0,,2635,False
S7::98a2f4583fb9,S7,M07_TREND_CONTINUATION,f007,0.9681826191075271,,,0,,2636,False
SESS_B,SESS_B,M06_SESSION_TIME,f002,0.9687563158871471,,,0,,2637,False
S31::9584b16899ad,S31,M06_SESSION_TIME,f005,0.9701806302924605,,,0,,2638,False
SESS_B,SESS_B,M06_SESSION_TIME,f006,0.9706145526449195,,,0,,2639,False
CAND0027,CAND0027,M06_SESSION_TIME,f030,0.9710279274269862,3.0,0.20793055948076086,1395,0.15854685845861483,2640,False
S8::ec037f864152,S8,M08_EXTENSION_MEAN_REVERSION,f044,0.9735603321493391,,,0,,2641,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f028,0.9738589221175564,,,0,,2642,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f008,0.974953251109949,3.0,0.09921719762533016,195,0.12775956567878957,2643,False
HTF_PBK_TREND,HTF_PBK_TREND,M07_TREND_CONTINUATION,f026,0.9753545870220848,2.0,0.010500804224167177,77,0.12417730364282048,2644,False
SESS_B,SESS_B,M06_SESSION_TIME,f023,0.977496538739524,,,0,,2645,False
S2::2c6012247423,S2,M02_FAILED_BREAKOUT_FADE,f002,0.9800933460099637,,,0,,2646,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f037,0.9807762029998299,,,0,,2647,False
S24::a20c02d14359,S24,M06_SESSION_TIME,f006,0.980805404258227,,,0,,2648,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f035,0.9813561129455683,3.0,0.07551048404597009,90,0.15963237125508822,2649,False
DIRECTION_AGNOSTIC_EXPANSION_HARVEST_V1,DIRECTION_AGNOSTIC_EXPANSION_HARVEST_V1,M25_DIRECTION_AGNOSTIC_OCO,f042,0.9829057361474969,1.0,0.030620188966999515,447,0.0552816880984503,2650,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f033,0.9836936845711586,,,0,,2651,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f026,0.9840272411390527,1.0,0.019169788904039392,368,0.10152045716111421,2652,False
S8::ec037f864152,S8,M08_EXTENSION_MEAN_REVERSION,f005,0.9852967518499156,,,0,,2653,False
SESS_D,SESS_D,M06_SESSION_TIME,f013,0.9859852622177954,2.0,0.06791091298646483,159,0.10034346798630686,2654,False
OBEXEC_C,OBEXEC_C,M14_REFERENCE_LEVEL,f017,0.9862256894530181,18.0,0.1315438041970712,73,0.35078866672207243,2655,False
SESS_B,SESS_B,M06_SESSION_TIME,f038,0.9864035450939768,,,0,,2656,False
SESS_A,SESS_A,M06_SESSION_TIME,f036,0.9874477982910546,4.0,0.06279842800902959,584,0.06436917370704275,2657,False
CAND0009,CAND0009,M03_BREAKOUT_RETEST,f043,0.9889081408639511,2.0,0.12575072979402802,234,0.19842515276937128,2658,False
S27::8492323d86e4,S27,M16_AUCTION_VALUE,f001,0.9894525168952351,,,0,,2659,False
S38::3029c9493a71,S38,M07_TREND_CONTINUATION,f016,0.9898455314819621,1.0,0.04351955381890343,132,0.13985000308928444,2660,False
CAND0005,CAND0005,M13_IMBALANCE_FVG,f036,0.9910834393621748,2.0,0.11845616587194385,1112,0.15992948639683172,2661,False
S40::43b9c7dbd606,S40,M21_META_ROUTER,f042,0.9911297788281814,,,0,,2662,False
SESS_B,SESS_B,M06_SESSION_TIME,f042,0.9912815246732098,,,0,,2663,False
S21::b61f7b31fafc,S21,M01_LIQUIDITY_SWEEP,f021,0.9949270822607668,,,0,,2664,False
S30::282a94fa23d8,S30,M06_SESSION_TIME,f032,0.9959102828021615,,,0,,2665,False
S29::bd28e989b4eb,S29,M06_SESSION_TIME,f046,0.9994740094300365,,,0,,2666,False
S5::15be26301532,S5,M05_OPENING_RANGE,f023,0.9999700108234744,1.0,0.06522687313587966,253,0.1101347366183286,2667,False
SESS_Fc,SESS_Fc,M06_SESSION_TIME,f037,1.0,,,0,,2668,False
SESS_Fc,SESS_Fc,M06_SESSION_TIME,f024,1.0,,,0,,2669,False
SESS_Fc,SESS_Fc,M06_SESSION_TIME,f021,1.0,,,0,,2670,False
SESS_Fc,SESS_Fc,M06_SESSION_TIME,f019,1.0,,,0,,2671,False
SESS_Fc,SESS_Fc,M06_SESSION_TIME,f017,1.0,,,0,,2672,False
SESS_Fc,SESS_Fc,M06_SESSION_TIME,f015,1.0,,,0,,2673,False
SESS_Fc,SESS_Fc,M06_SESSION_TIME,f011,1.0,,,0,,2674,False
SESS_Fc,SESS_Fc,M06_SESSION_TIME,f001,1.0,,,0,,2675,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f002,1.0,0.0,0.38313753472063017,560,0.31107411908805555,2676,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f023,1.0,1.0,0.36920252107476637,374,0.25875110711356636,2677,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f024,1.0,0.0,0.20691422052930322,916,0.08882158654622202,2678,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f031,1.0,1.0,0.166822154100464,1262,0.02241969377539313,2679,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f036,1.0,1.0,0.3803463519002318,399,0.27664102333903173,2680,False
S38::3029c9493a71,S38,M07_TREND_CONTINUATION,f009,1.0,,,0,,2681,False
S38::3029c9493a71,S38,M07_TREND_CONTINUATION,f021,1.0,,,0,,2682,False
S38::3029c9493a71,S38,M07_TREND_CONTINUATION,f023,1.0,,,0,,2683,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f007,1.0,2.0,0.2877210614163554,393,0.16057879609394987,2684,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f009,1.0,1.0,0.35942837077006307,439,0.2569161012820045,2685,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f013,1.0,0.0,0.7146313393573015,234,0.6291968566816954,2686,False
CAND0001,CAND0001,M14_REFERENCE_LEVEL,f020,1.0,0.0,0.2647365853369512,450,0.1368348925363219,2687,False
SESS_E,SESS_E,M06_SESSION_TIME,f026,1.0,,,0,,2688,False
SESS_E,SESS_E,M06_SESSION_TIME,f038,1.0,,,0,,2689,False
SESS_Fc,SESS_Fc,M06_SESSION_TIME,f044,1.0,4.0,0.021502838087107984,246,,2690,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f017,1.0,1.0,0.09822011463535621,64,0.18021835987997697,2691,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f030,1.0,,,0,,2692,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f032,1.0,0.0,0.028832444165763513,183,0.11843107266823123,2693,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f037,1.0,,,0,,2694,False
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f002,1.0,,,0,,2695,False
S4::cf232107e3b5,S4,M04_VOLATILITY_COMPRESSION_EXPANSION,f006,1.0,,,0,,2696,False
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f020,1.0,,,0,,2697,False
S14::25e44853ad0f,S14,M08_EXTENSION_MEAN_REVERSION,f027,1.0,,,0,,2698,False
S14::25e44853ad0f,S14,M08_EXTENSION_MEAN_REVERSION,f032,1.0,,,0,,2699,False
S14::25e44853ad0f,S14,M08_EXTENSION_MEAN_REVERSION,f044,1.0,,,0,,2700,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f001,1.0,,,0,,2701,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f008,1.0,,,0,,2702,False
S14::dc07a2d5d013,S14,M08_EXTENSION_MEAN_REVERSION,f010,1.0,,,0,,2703,False
S4::cf232107e3b5,S4,M04_VOLATILITY_COMPRESSION_EXPANSION,f022,1.0,,,0,,2704,False
S4::cf232107e3b5,S4,M04_VOLATILITY_COMPRESSION_EXPANSION,f026,1.0,,,0,,2705,False
S4::cf232107e3b5,S4,M04_VOLATILITY_COMPRESSION_EXPANSION,f030,1.0,,,0,,2706,False
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f021,1.0,,,0,,2707,False
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f033,1.0,,,0,,2708,False
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f038,1.0,,,0,,2709,False
S15::ac373f9fe529,S15,M07_TREND_CONTINUATION,f044,1.0,,,0,,2710,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f004,1.0,2.0,0.055885812855507304,191,0.06938137824843364,2711,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f007,1.0,3.0,0.04552916443477694,263,0.0634615671308969,2712,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f031,1.0,,,0,,2713,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f032,1.0,,,0,,2714,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f035,1.0,,,0,,2715,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f041,1.0,,,0,,2716,False
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f028,1.0,,,0,,2717,False
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f030,1.0,,,0,,2718,False
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f036,1.0,,,0,,2719,False
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f037,1.0,,,0,,2720,False
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f041,1.0,,,0,,2721,False
S14::25e44853ad0f,S14,M08_EXTENSION_MEAN_REVERSION,f003,1.0,,,0,,2722,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f001,1.0,,,0,,2723,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f007,1.0,,,0,,2724,False
S14::25e44853ad0f,S14,M08_EXTENSION_MEAN_REVERSION,f011,1.0,28.0,0.045904055870013546,87,0.213267573595449,2725,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f046,1.0,,,0,,2726,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f013,1.0,0.0,0.08372807318837366,89,0.09051964526976192,2727,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f014,1.0,2.0,0.06750073833416205,129,0.0766567989830382,2728,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f016,1.0,2.0,0.08884125023463255,170,0.10918874192711953,2729,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f020,1.0,2.0,0.11643575464918225,85,0.1267317823002657,2730,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f023,1.0,0.0,0.16677037418065668,50,0.1744196688607945,2731,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f012,1.0,,,0,,2732,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f019,1.0,,,0,,2733,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f022,1.0,,,0,,2734,False
S48::6d74b2000433,S48,M04_VOLATILITY_COMPRESSION_EXPANSION,f024,1.0,,,0,,2735,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f042,1.0,,,0,,2736,False
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f038,1.0,,,0,,2737,False
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f044,1.0,,,0,,2738,False
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f007,1.0,,,0,,2739,False
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f010,1.0,,,0,,2740,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f010,1.0,,,0,,2741,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f020,1.0,,,0,,2742,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f024,1.0,,,0,,2743,False
S13::7d288aa44d52,S13,M13_IMBALANCE_FVG,f020,1.0,,,0,,2744,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f028,1.0,2.0,0.09872245451511419,171,0.12204821553523273,2745,False
S16::393fe65826e6,S16,M14_REFERENCE_LEVEL,f038,1.0,4.0,0.02571154733275685,289,0.03525446320360832,2746,False
S17::3cf289079abb,S17,M14_REFERENCE_LEVEL,f004,1.0,1.0,0.08755229513796056,58,0.13369429844651737,2747,False
S17::3cf289079abb,S17,M14_REFERENCE_LEVEL,f005,1.0,2.0,0.0646262734932844,57,0.10516330585945577,2748,False
S17::3cf289079abb,S17,M14_REFERENCE_LEVEL,f008,1.0,1.0,0.12119602811852662,38,0.16228214695002244,2749,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f034,1.0,,,0,,2750,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f035,1.0,,,0,,2751,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f041,1.0,,,0,,2752,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f042,1.0,,,0,,2753,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f046,1.0,,,0,,2754,False
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f001,1.0,,,0,,2755,False
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f002,1.0,,,0,,2756,False
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f007,1.0,,,0,,2757,False
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f015,1.0,,,0,,2758,False
S12::884efeda36f3,S12,M12_RANGE_ROTATION,f023,1.0,,,0,,2759,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f030,1.0,,,0,,2760,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f031,1.0,,,0,,2761,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f032,1.0,,,0,,2762,False
S50::9cc65b2c5452,S50,M20_CANDLESTICK_PATTERN,f035,1.0,,,0,,2763,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f034,1.0,,,0,,2764,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f033,1.0,,,0,,2765,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f034,1.0,,,0,,2766,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f040,1.0,,,0,,2767,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f006,1.0,,,0,,2768,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f009,1.0,,,0,,2769,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f010,1.0,,,0,,2770,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f008,1.0,,,0,,2771,False
S12::061854e10b15,S12,M12_RANGE_ROTATION,f024,1.0,,,0,,2772,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f041,1.0,,,0,,2773,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f042,1.0,,,0,,2774,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f043,1.0,,,0,,2775,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f044,1.0,,,0,,2776,False
S17::3cf289079abb,S17,M14_REFERENCE_LEVEL,f022,1.0,3.0,0.059431611867656844,52,0.096930709371882,2777,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f023,1.0,,,0,,2778,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f032,1.0,,,0,,2779,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f033,1.0,,,0,,2780,False
S5::15be26301532,S5,M05_OPENING_RANGE,f001,1.0,,,0,,2781,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f010,1.0,,,0,,2782,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f020,1.0,,,0,,2783,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f022,1.0,,,0,,2784,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f023,1.0,,,0,,2785,False
S11::576394ea476f,S11,M11_STRUCTURE_BREAK_REVERSAL,f024,1.0,,,0,,2786,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f022,1.0,,,0,,2787,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f028,1.0,,,0,,2788,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f030,1.0,,,0,,2789,False
S5::15be26301532,S5,M05_OPENING_RANGE,f022,1.0,1.0,0.022679007661186464,317,0.06453374159792429,2790,False
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f044,1.0,,,0,,2791,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f001,1.0,,,0,,2792,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f002,1.0,,,0,,2793,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f023,1.0,,,0,,2794,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f024,1.0,,,0,,2795,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f031,1.0,,,0,,2796,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f034,1.0,,,0,,2797,False
S10::7df75fdb8ecb,S10,M10_DISPLACEMENT_CONTINUATION,f035,1.0,,,0,,2798,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f036,1.0,,,0,,2799,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f038,1.0,,,0,,2800,False
S51::049ca99687f4,S51,M06_SESSION_TIME,f041,1.0,,,0,,2801,False
S17::3cf289079abb,S17,M14_REFERENCE_LEVEL,f037,1.0,,,0,,2802,False
S17::3cf289079abb,S17,M14_REFERENCE_LEVEL,f038,1.0,4.0,0.05242157797416266,116,0.1171449253175551,2803,False
S17::3cf289079abb,S17,M14_REFERENCE_LEVEL,f040,1.0,0.0,0.09114060670477085,91,0.158531256655995,2804,False
S17::3cf289079abb,S17,M14_REFERENCE_LEVEL,f044,1.0,2.0,0.07758539267065605,74,0.12956722094822842,2805,False
S18::18995ee3f508,S18,M06_SESSION_TIME,f002,1.0,,,0,,2806,False
S18::18995ee3f508,S18,M06_SESSION_TIME,f003,1.0,,,0,,2807,False
S18::18995ee3f508,S18,M06_SESSION_TIME,f006,1.0,,,0,,2808,False
S18::18995ee3f508,S18,M06_SESSION_TIME,f010,1.0,,,0,,2809,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f005,1.0,,,0,,2810,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f007,1.0,,,0,,2811,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f010,1.0,,,0,,2812,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f021,1.0,,,0,,2813,False
S5::15be26301532,S5,M05_OPENING_RANGE,f034,1.0,,,0,,2814,False
S5::15be26301532,S5,M05_OPENING_RANGE,f036,1.0,,,0,,2815,False
S5::15be26301532,S5,M05_OPENING_RANGE,f038,1.0,0.0,0.0938268262318432,103,0.1328912048568384,2816,False
S10::598adad042be,S10,M10_DISPLACEMENT_CONTINUATION,f014,1.0,,,0,,2817,False
S5::15be26301532,S5,M05_OPENING_RANGE,f020,1.0,2.0,0.05308919162391051,192,0.09394662816633431,2818,False
S18::18995ee3f508,S18,M06_SESSION_TIME,f026,1.0,,,0,,2819,False
S18::18995ee3f508,S18,M06_SESSION_TIME,f027,1.0,,,0,,2820,False
S18::18995ee3f508,S18,M06_SESSION_TIME,f028,1.0,,,0,,2821,False
S18::18995ee3f508,S18,M06_SESSION_TIME,f030,1.0,,,0,,2822,False
S18::18995ee3f508,S18,M06_SESSION_TIME,f033,1.0,,,0,,2823,False
S18::18995ee3f508,S18,M06_SESSION_TIME,f034,1.0,,,0,,2824,False
S18::3933c532ec9c,S18,M06_SESSION_TIME,f013,1.0,,,0,,2825,False
S45::4809d6e42bc2,S45,M19_SEQUENCE_RUNLENGTH,f035,1.0,,,0,,2826,False
S46::28bd0e966c33,S46,M03_BREAKOUT_RETEST,f001,1.0,,,0,,2827,False
S18::3933c532ec9c,S18,M06_SESSION_TIME,f026,1.0,,,0,,2828,False
S18::3933c532ec9c,S18,M06_SESSION_TIME,f030,1.0,,,0,,2829,False
S5::9cce3e63e04e,S5,M05_OPENING_RANGE,f006,1.0,,,0,,2830,False
S5::9cce3e63e04e,S5,M05_OPENING_RANGE,f010,1.0,,,0,,2831,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f010,1.0,4.0,0.01624053348653185,278,0.09408432939280623,2832,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f011,1.0,36.0,0.35532846082755726,44,0.430266497407496,2833,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f012,1.0,,,0,,2834,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f030,1.0,0.0,0.024510041357566754,247,0.10196346398691776,2835,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f032,1.0,,,0,,2836,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f033,1.0,,,0,,2837,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f035,1.0,0.0,0.09808762549332284,122,0.17394673013037162,2838,False
OBR_A_limit,OBR_A_limit,M14_REFERENCE_LEVEL,f041,1.0,,,0,,2839,False
S18::3933c532ec9c,S18,M06_SESSION_TIME,f036,1.0,,,0,,2840,False
S18::3933c532ec9c,S18,M06_SESSION_TIME,f037,1.0,,,0,,2841,False
S18::3933c532ec9c,S18,M06_SESSION_TIME,f046,1.0,,,0,,2842,False
S19::762b6018f2c5,S19,M15_GAP,f003,1.0,,,0,,2843,False
S45::4809d6e42bc2,S45,M19_SEQUENCE_RUNLENGTH,f021,1.0,,,0,,2844,False
S19::762b6018f2c5,S19,M15_GAP,f008,1.0,,,0,,2845,False
S1::11c4710e404e,S1,M01_LIQUIDITY_SWEEP,f007,1.0,,,0,,2846,False
S44::3d6f380511c2,S44,M17_VOLUME_PARTICIPATION,f046,1.0,,,0,,2847,False
S45::4809d6e42bc2,S45,M19_SEQUENCE_RUNLENGTH,f001,1.0,,,0,,2848,False
S45::4809d6e42bc2,S45,M19_SEQUENCE_RUNLENGTH,f002,1.0,,,0,,2849,False
