sid,ent,side,net,mfe,mae,year,month,dow,hour,hb,sess,atr,atr_pct,volb,h1up,h4ctx,rloc24,retz,align
SESS_Fc,282853,-1,-1.1612646048110005,0.6427491408935149,,2023,6,1,19,38,NY,1.6378571428571473,0.5565,md,False,TREND_DOWN,0.2270665322580595,-0.15874400348887321,ALIGN
SESS_Fc,282945,-1,-1.1982091569521771,1.8401757053554735,,2023,6,2,19,38,NY,1.3560714285714377,0.3265,lo,False,TREND_DOWN,0.48629899410337324,-1.6628917566498884,ALIGN
SESS_Fc,283129,1,-1.1797594422737958,0.87734620393777,,2023,6,4,19,38,NY,1.45714285714288,0.4295,md,False,TREND_DOWN,0.8205186020293112,0.7480392156862067,COUNTER
SESS_Fc,283221,1,-1.2391113828594829,0.025680220116215107,,2023,7,0,19,38,NY,1.0710714285714045,0.1795,lo,True,BALANCE,0.5462985003570615,-3.557185728576221,NEUT
SESS_Fc,283307,1,-1.3093881856540226,1.7906118143460403,,2023,7,1,17,35,NY,0.9035714285714513,0.0635,lo,True,BALANCE,0.5130111524163556,-2.9272727272726335,NEUT
SESS_Fc,283395,-1,-1.1591642924976298,0.683760683760683,,2023,7,2,19,38,NY,1.7607142857142597,0.6225,md,True,TREND_UP,0.05918057663126322,-4.441379310344857,COUNTER
SESS_Fc,283487,-1,-1.182826866136829,0.3403459560543275,,2023,7,3,19,38,NY,1.4128571428571572,0.483,md,False,TREND_DOWN,0.3430979133226387,1.228008088978844,ALIGN
SESS_Fc,283579,1,-1.1743498290979344,1.2982612572447167,,2023,7,4,19,38,NY,1.4014285714285637,0.54725,md,True,BALANCE,0.6233458423859437,-2.347604485219151,NEUT
SESS_Fc,283763,1,1.7799287188144906,2.355655599324554,,2023,7,1,19,38,NY,1.1610714285714852,0.2875,lo,True,TREND_UP,0.5570159857904099,1.2531528760380184,ALIGN
SESS_Fc,283855,1,-1.2067494933474385,1.9910124240021105,,2023,7,2,19,38,NY,1.3035714285714286,0.364,md,True,TREND_UP,0.9281919451585251,-0.659726027397358,ALIGN
SESS_Fc,284131,1,1.7558884727424167,2.2838119017892344,,2023,7,0,19,38,NY,1.0653571428571402,0.2205,lo,True,TREND_UP,0.6220911176663351,0.23466309084814005,ALIGN
SESS_Fc,284223,1,-1.1533895535072187,0.6186834019742439,,2023,7,1,19,38,NY,1.6892857142857045,0.6995,hi,True,TREND_UP,0.753424657534251,-2.5188160676532214,ALIGN
SESS_Fc,284407,-1,-1.162774887270201,0.532223378425197,,2023,7,3,19,38,NY,1.6403571428571857,0.629,md,True,TREND_UP,0.23735320686539801,1.880688003483535,COUNTER
SESS_Fc,284499,-1,1.780052493438317,2.2860892388451868,,2023,7,4,19,38,NY,1.1260714285714195,0.3215,lo,False,TREND_UP,0.29684272646798415,-0.3552172534095349,COUNTER
SESS_Fc,284591,-1,-1.1641413081496934,0.13515215110178697,,2023,7,0,19,38,NY,1.6385714285714812,0.634,md,False,BALANCE,-0.0024501225061151054,-3.8204010462073694,NEUT
SESS_Fc,284683,1,-1.189103803997421,0.8168923275307038,,2023,7,1,19,38,NY,1.385714285714341,0.5005,md,False,TREND_UP,0.9135982500911446,0.7180412371134588,ALIGN
SESS_Fc,284775,1,-1.084894533087302,1.6928253554759205,,2023,7,2,19,38,NY,3.377142857142855,0.922,hi,True,TREND_UP,0.7022643818849429,0.6055414551607664,ALIGN
SESS_Fc,284867,-1,-1.122629873523573,0.5487613671997592,,2023,7,3,19,38,NY,2.3007142857142884,0.788,hi,False,BALANCE,0.09086320040383387,1.104004967401411,NEUT
SESS_Fc,284959,1,-1.195143047238856,1.2598137059214587,,2023,7,4,19,38,NY,1.3921428571428254,0.449,md,False,TREND_DOWN,0.774073152525506,-2.679322729605,COUNTER
SESS_Fc,285051,1,-1.2356533092296753,0.03374510394693954,,2023,7,0,19,38,NY,1.1710714285714272,0.26325,lo,True,BALANCE,0.7283023956132932,-4.2140896614821175,NEUT
SESS_Fc,285143,-1,-1.2090706584692024,0.43161365053893636,,2023,8,1,19,38,NY,1.3260714285714488,0.3705,md,False,TREND_DOWN,0.10973265769701551,1.082143819014388,ALIGN
SESS_Fc,285235,-1,-1.1750914110887338,0.426236847996433,,2023,8,2,19,38,NY,1.4739285714285708,0.552,md,False,TREND_DOWN,0.131569309650248,0.03731524109526976,ALIGN
SESS_Fc,285327,-1,-1.2132897009362569,0.3843286973910472,,2023,8,3,19,38,NY,1.165000000000061,0.307,lo,False,TREND_DOWN,0.37513397642014384,-1.8369098712446248,ALIGN
SESS_Fc,285419,1,1.7673606979972336,3.0953797342850433,,2023,8,4,19,38,NY,1.1600000000000168,0.2405,lo,False,TREND_DOWN,0.755065285907247,-0.92241379310338,COUNTER
SESS_Fc,285511,-1,1.769486197072406,2.3629040180763266,,2023,8,0,19,38,NY,1.1657142857142975,0.234,lo,False,TREND_DOWN,0.34663178548070417,1.934436274509878,ALIGN
SESS_Fc,285603,-1,-1.1877871148459345,0.38991596638659964,,2023,8,1,19,38,NY,1.5078571428571357,0.4555,md,False,TREND_DOWN,0.19270833333333695,-1.4324964471813408,ALIGN
SESS_Fc,285695,-1,-1.235298836742873,1.033293221018776,,2023,8,2,19,38,NY,1.1264285714285864,0.2135,lo,False,TREND_DOWN,0.022794552989934505,-1.2473050095116902,ALIGN
SESS_Fc,285971,-1,1.774925659472418,2.1594244604316826,,2023,8,0,19,38,NY,1.1932142857142967,0.274,lo,False,TREND_DOWN,0.34663710273466847,-4.093983837174453,ALIGN
SESS_Fc,286063,-1,-1.208069522035995,1.340782122905002,,2023,8,1,19,38,NY,1.277142857142865,0.368,md,False,TREND_DOWN,0.4346116027531997,-1.5542505592840286,ALIGN
SESS_Fc,286155,-1,-1.1410519987977168,1.513195070634258,,2023,8,2,19,38,NY,2.014285714285685,0.71,hi,False,TREND_DOWN,-0.04209370424597672,-3.3758865248227217,ALIGN
SESS_Fc,286247,-1,-1.1523438514478617,0.029087131541331385,,2023,8,3,19,38,NY,1.6350000000000071,0.6665,md,False,TREND_DOWN,0.1961475854584914,-1.2629969418960523,ALIGN
SESS_Fc,286339,-1,-1.211845431563741,0.04297580353908717,,2023,8,4,19,38,NY,1.2939285714285558,0.376,md,False,TREND_DOWN,0.26906598114825026,-1.839359646701735,ALIGN
SESS_Fc,286431,1,1.7610347285874381,2.2299623179549792,,2023,8,0,19,38,NY,1.156071428571457,0.2475,lo,False,TREND_DOWN,0.6796987087517842,2.9496447327770645,COUNTER
SESS_Fc,286523,1,1.704632426988904,2.100704934541936,,2023,8,1,19,38,NY,0.8896428571428032,0.105,lo,True,TREND_DOWN,0.5239335721263473,-0.7812123645122199,COUNTER
SESS_Fc,286615,1,-1.2425219638242757,0.17074935400520044,,2023,8,2,19,38,NY,1.105714285714287,0.24,lo,True,BALANCE,0.8758333333333326,-1.8720930232559598,NEUT
SESS_Fc,286891,1,1.8047692742915231,2.360008653254047,,2023,8,0,19,38,NY,1.3882857142857088,0.5205,md,True,TREND_UP,0.5992818671454259,-1.9376414900185692,ALIGN
SESS_Fc,286983,1,-1.1935494514559255,0.12010228491298058,,2023,8,1,19,38,NY,1.3796428571428123,0.554,md,True,TREND_UP,0.9858947368421133,2.1056173958065814,ALIGN
SESS_Fc,287075,1,1.708594138102343,2.1559860904123545,,2023,8,2,19,38,NY,0.9353571428571448,0.1675,lo,True,TREND_UP,0.6033994334277718,-0.47575410462001494,ALIGN
SESS_Fc,287167,-1,-1.2583856403479858,1.6588481444775567,,2023,8,3,19,38,NY,0.9853571428571642,0.2905,lo,True,TREND_UP,0.21815107102592662,-1.1061978977889468,COUNTER
SESS_Fc,287345,-1,1.5947495682210555,3.4818652849743565,,2023,9,0,17,35,NY,0.6453571428571487,0.048,lo,True,TREND_UP,0.18730325288560962,0.3254012174872495,COUNTER
SESS_Fc,287433,-1,-1.29227703039362,0.006975585450915373,,2023,9,1,19,38,NY,0.9103571428571838,0.228,lo,False,BALANCE,0.13135748261983518,0.6206355433503655,NEUT
SESS_Fc,287525,-1,-1.2359376571141476,0.5799899446958605,,2023,9,2,19,38,NY,1.0985714285714039,0.459,md,False,BALANCE,0.14748201438848738,-0.8283485045514586,NEUT
SESS_Fc,287617,1,1.699987213911275,3.2149341516429053,,2023,9,3,19,38,NY,0.8597142857143061,0.23,lo,False,TREND_DOWN,0.5330713817943603,0.22681954137579297,COUNTER
SESS_Fc,287801,1,-1.303505367998953,1.3002198939333498,,2023,9,0,19,38,NY,0.9053571428571396,0.23025,lo,False,TREND_DOWN,0.40671378091872346,-2.7502958579881853,COUNTER
SESS_Fc,287893,-1,1.757025991508745,2.267370819095054,,2023,9,1,19,38,NY,1.1307142857142642,0.476,md,False,TREND_DOWN,0.34839090640685155,-0.4333543903979948,ALIGN
SESS_Fc,287985,-1,-1.240878759880907,0.6410019505184095,,2023,9,2,19,38,NY,1.1157142857142779,0.4965,md,False,TREND_DOWN,0.30434782608696825,-2.303457106273967,ALIGN
SESS_Fc,288169,1,-1.2324318969787131,0.1275879148093276,,2023,9,4,19,38,NY,1.1164285714285629,0.554,md,True,BALANCE,0.727069351230428,-1.204734484964845,NEUT
SESS_Fc,288261,1,-1.2516516516516571,1.7117117117116945,,2023,9,0,19,38,NY,1.077857142857137,0.4755,md,True,TREND_UP,0.8487167942368248,2.4075546719682293,ALIGN
SESS_Fc,288353,-1,1.731870643355029,2.089361215861088,,2023,9,1,19,38,NY,1.0110714285714266,0.419,md,True,TREND_UP,0.28833551769331767,-0.9692688096079323,COUNTER
SESS_Fc,288445,1,-1.1079549114331748,0.010305958132035957,,2023,9,2,19,38,NY,2.622857142857112,0.9225,hi,True,TREND_UP,0.5701078582434577,-2.4705882352941537,ALIGN
SESS_Fc,288537,-1,-1.2201456128499684,0.7565863544247413,,2023,9,3,19,38,NY,1.2042142857142804,0.654,md,False,BALANCE,0.2043174217087277,2.063586215078115,NEUT
SESS_Fc,288629,1,-1.2996679438058985,1.0763729246487872,,2023,9,4,19,38,NY,0.8771428571428389,0.296,lo,False,TREND_UP,0.5732516590096955,-2.0407166123778513,ALIGN
SESS_Fc,288721,-1,1.7613992271710397,2.386007728289635,,2023,9,0,19,38,NY,1.0342857142857318,0.588,md,False,BALANCE,0.0724094881398169,-0.2707182320443878,NEUT
SESS_Fc,288813,-1,-1.2051228254218103,0.5482996765451194,,2023,9,1,19,38,NY,1.3203571428571195,0.7205,hi,False,TREND_DOWN,0.04824924179762892,-2.03354070868271,ALIGN
SESS_Fc,288905,-1,1.8678158976959018,2.1231479916624165,,2023,9,2,19,38,NY,2.123928571428548,0.8575,hi,False,TREND_DOWN,0.13236699585855238,-0.22128804439214578,ALIGN
SESS_Fc,288997,-1,-1.1437745098039274,0.7943627450980898,,2023,9,3,19,38,NY,1.7996428571428527,0.83,hi,False,TREND_DOWN,0.3968145620022782,0.9279618972018685,ALIGN
SESS_Fc,289089,-1,1.86200893907316,2.0122324159021723,,2023,9,4,19,38,NY,1.946785714285706,0.834,hi,False,TREND_DOWN,0.08746833556846788,-3.4852320675106054,ALIGN
SESS_Fc,289181,-1,1.8432284358922983,2.7500501102425496,,2023,10,0,19,38,NY,1.7125000000000097,0.782,hi,False,TREND_DOWN,0.09546436285097312,-1.3839416058394773,ALIGN
SESS_Fc,289365,-1,-1.1793472445157789,0.0535045478865689,,2023,10,2,19,38,NY,1.5314285714285754,0.681,hi,False,TREND_DOWN,0.2825080156750951,-0.9370335820895141,ALIGN
SESS_Fc,289549,1,1.8552409155407508,8.618175087913995,,2023,10,4,19,38,NY,1.8014285714285572,0.765,hi,False,TREND_DOWN,0.833980781026369,-0.6689135606662291,COUNTER
SESS_Fc,289641,1,-1.1506420133538828,1.8407806882384197,,2023,10,0,19,38,NY,1.8560714285714053,0.72425,hi,True,BALANCE,1.0619032463399092,6.8855108716567965,NEUT
SESS_Fc,289733,-1,-1.160965905193118,0.24394594223777674,,2023,10,1,19,38,NY,1.606785714285739,0.679,hi,True,BALANCE,0.5360451067257344,-0.258279617692794,NEUT
SESS_Fc,289825,1,1.859277917716203,2.0486985726280382,,2023,10,2,19,38,NY,1.9864285714285674,0.742,hi,True,TREND_UP,0.8171671538665934,-0.6770945702984689,ALIGN
SESS_Fc,289917,-1,-1.163386950769438,0.41724113919639244,,2023,10,3,19,38,NY,1.6828571428571553,0.654,md,True,TREND_UP,0.09014248328003298,-1.4439728353139838,COUNTER
SESS_Fc,290009,1,-1.1322064457967098,1.4735181428893662,,2023,10,4,19,38,NY,2.0175000000000245,0.765,hi,True,TREND_UP,0.9539918809201644,2.2280049566295235,ALIGN
SESS_Fc,290101,-1,-1.2206299952985569,0.47917254348855565,,2023,10,0,19,38,NY,1.2792857142856715,0.397,md,True,TREND_UP,0.4640615509212375,-1.3366834170855002,COUNTER
SESS_Fc,290193,1,1.8542155949052508,4.587511649580654,,2023,10,1,19,38,NY,1.851785714285711,0.6845,hi,True,TREND_UP,0.6299869621903498,-0.16470588235297584,ALIGN
SESS_Fc,290285,1,-1.1175433323314292,0.8345857128544584,,2023,10,2,19,38,NY,2.2817857142856934,0.795,hi,True,TREND_UP,0.7212511499540044,0.7691344498357099,ALIGN
SESS_Fc,290377,1,1.941857468530083,2.0842501734562116,,2023,10,3,19,38,NY,4.59857142857142,0.984,hi,True,TREND_UP,0.9925407925407922,4.543802423112773,ALIGN
SESS_Fc,290745,1,1.8943776727436423,2.0128741841098545,,2023,10,2,19,38,NY,2.4474999999999585,0.7845,hi,True,TREND_UP,0.7971163748712675,0.5556690500510411,ALIGN
SESS_Fc,290929,1,-1.0681122819240043,0.054457313710128734,,2023,10,4,19,38,NY,4.22464285714284,0.9435,hi,True,TREND_UP,0.8935518456118812,5.962634204074716,ALIGN
SESS_Fc,291021,-1,1.8478635803669785,2.412760163392422,,2023,10,0,19,38,NY,1.8817857142856838,0.449,md,True,TREND_UP,0.28448507663350125,-1.790852154109031,COUNTER
SESS_Fc,291113,-1,1.9144367866389542,2.170732596725359,,2023,10,1,19,38,NY,3.2700000000000307,0.8525,hi,True,TREND_UP,0.23616363011343797,-1.5550458715596296,COUNTER
SESS_Fc,291389,1,-1.1356692685747392,0.04209309048854427,,2023,11,4,19,38,NY,1.9760714285713934,0.5715,md,True,TREND_UP,0.48458574181118386,1.5333453822520715,ALIGN
SESS_Fc,291481,-1,1.7780552402572936,2.049943246310859,,2023,11,0,20,40,LT,1.15285714285715,0.1415,lo,False,BALANCE,0.031821045998732526,-3.9206939281288324,NEUT
SESS_Fc,291573,-1,-1.1793472445157789,0.0,,2023,11,1,20,40,LT,1.4953571428571553,0.2805,lo,False,TREND_DOWN,0.4869857262804341,4.092667781227503,ALIGN
SESS_Fc,291665,-1,-1.1396666666666666,0.041666666666666664,,2023,11,2,20,40,LT,1.9164285714285663,0.5565,md,False,TREND_DOWN,0.08340389500423524,-1.988073052553089,ALIGN
SESS_Fc,291757,1,-1.0956621004566236,0.34018264840183776,,2023,11,3,20,40,LT,2.7146428571428323,0.807,hi,False,TREND_DOWN,0.661025029797374,-1.1180107880542438,COUNTER
SESS_Fc,291849,-1,-1.1507872244714379,0.23931623931623092,,2023,11,4,20,40,LT,1.7735714285714397,0.4895,md,False,TREND_DOWN,0.09962237007732334,-1.7366089407974987,ALIGN
SESS_Fc,291941,1,-1.1665885694000706,5.454881079162226,,2023,11,0,20,40,LT,1.5799999999999759,0.3635,md,False,TREND_DOWN,0.7808844507845862,-1.7373417721520001,COUNTER
SESS_Fc,292033,1,1.8290792540792526,2.4761072261072212,,2023,11,1,20,40,LT,1.48571428571425,0.346,md,True,BALANCE,0.7694392681687247,0.5788461538461004,NEUT
SESS_Fc,292217,1,1.8326271488693944,2.0312433126471023,,2023,11,3,20,40,LT,1.5757142857143305,0.402,md,True,TREND_UP,0.7958989031950378,-1.0058930190389792,ALIGN
SESS_Fc,292401,1,1.8512771756354174,2.0462698865436755,,2023,11,0,20,40,LT,1.869285714285687,0.548,md,True,TREND_UP,0.5927613262465184,0.8960641956438559,ALIGN
SESS_Fc,292493,1,-1.1578154425612068,0.33521657250474923,,2023,11,1,20,40,LT,1.7335714285714598,0.5055,md,True,TREND_UP,0.7427359824092965,-0.3951380304902787,ALIGN
SESS_Fc,292585,-1,-1.1449737411183192,0.3373493975903292,,2023,11,2,20,40,LT,1.80035714285717,0.5975,md,True,TREND_UP,0.17367880964597174,-0.24161872644325838,COUNTER
SESS_Fc,292671,1,1.7482673532882764,2.49029074133673,,2023,11,3,18,37,NY,1.1200000000000208,0.117,lo,True,TREND_UP,0.44765187419217195,-0.04017857142843263,ALIGN
SESS_Fc,292750,1,1.8685269232924324,5.439345548271339,,2023,11,4,18,36,NY,2.0489285714285836,0.7155,hi,True,TREND_UP,0.77479113694151,-1.0981349137179646,ALIGN
SESS_Fc,292838,1,1.8013881835110968,2.291857118672684,,2023,11,0,20,40,LT,1.2049999999999923,0.326,lo,True,TREND_UP,0.7296656390799129,2.178423236514537,ALIGN
SESS_Fc,292930,1,1.8582578228826894,2.0703153316418286,,2023,11,1,20,40,LT,1.8750000000000324,0.6625,md,True,TREND_UP,0.9284009546539378,-0.6960000000000219,ALIGN
SESS_Fc,293114,-1,-1.1498052735746689,0.10368384089892252,,2023,11,3,20,40,LT,1.7128571428571442,0.6195,md,True,TREND_UP,0.2341565010413526,-3.181818181818206,COUNTER
SESS_Fc,293206,1,1.9142115461957476,14.495996490074097,,2023,12,4,20,40,LT,3.098928571428587,0.925,hi,True,TREND_UP,0.8569534827669324,2.8009680765240774,ALIGN
SESS_Fc,293298,-1,-1.0902739304401348,1.1052631578947523,,2023,12,0,20,40,LT,2.948571428571443,0.8745,hi,True,BALANCE,0.06619844010709702,1.2514534883721053,NEUT
SESS_Fc,293390,-1,-1.1183436727694511,0.6736268724466349,,2023,12,1,20,40,LT,2.266071428571471,0.748,hi,False,BALANCE,0.28197933936997965,-0.10149724192277997,NEUT
SESS_Fc,293482,1,-1.1376026272577964,0.08538587848932173,,2023,12,2,20,40,LT,1.7850000000000006,0.613,md,False,TREND_UP,0.5521948608137055,0.47338935574231206,ALIGN
SESS_Fc,293666,-1,-1.1218466012359132,0.10323518720465732,,2023,12,4,20,40,LT,2.1964285714285876,0.7055,hi,False,TREND_DOWN,0.215130324221234,2.7021138211381666,ALIGN
SESS_Fc,293758,-1,-1.1362364280322828,0.31539220809383767,,2023,12,0,20,40,LT,1.9789285714285825,0.603,md,False,TREND_DOWN,0.16961351901111205,1.238043674427015,ALIGN
SESS_Fc,293942,1,1.9422524118921045,2.094211458948614,,2023,12,2,20,40,LT,5.181071428571402,0.965,hi,False,BALANCE,0.9686270100078719,6.579720135107252,NEUT
SESS_Fc,294126,-1,-1.095347230687959,0.38457474907555084,,2023,12,4,20,40,LT,3.04535714285711,0.8,hi,True,TREND_UP,0.17630995050349857,-4.447754192564791,COUNTER
SESS_Fc,294218,1,-1.1095424836601293,0.8287581699346497,,2023,12,0,20,40,LT,2.4378571428571343,0.7245,hi,True,TREND_UP,0.6033149171270663,1.5177263404629597,ALIGN
SESS_Fc,294310,1,-1.1711077080142918,0.9943848902500979,,2023,12,1,20,40,LT,1.5178571428570942,0.323,lo,True,TREND_UP,0.7021360759493679,-1.680000000000024,ALIGN
SESS_Fc,294402,-1,-1.1498914015587132,1.774370767854947,,2023,12,2,20,40,LT,1.8360714285713746,0.467,md,True,TREND_UP,0.24991010427903027,0.1443298969072752,COUNTER
SESS_Fc,294494,1,1.8641186008802455,2.0674079221681034,,2023,12,3,20,40,LT,2.0367857142857213,0.5675,md,True,TREND_UP,0.879430719656278,0.738909345958207,ALIGN
SESS_Fc,294678,1,1.8061146917864999,2.292844157990166,,2023,12,1,20,40,LT,1.403928571428683,0.239,lo,True,TREND_UP,0.9014503532911977,3.4118544899513688,ALIGN
SESS_Fc,294770,1,1.8629519303778979,2.4269610419952468,,2023,12,2,20,40,LT,2.0139285714286155,0.5455,md,True,TREND_UP,0.6947935368043058,-2.01596027664495,ALIGN
SESS_Fc,294862,-1,-1.1222656453545912,0.9235579177739291,,2023,12,3,20,40,LT,2.1924999999999466,0.6295,md,True,TREND_UP,0.10878754171300195,-3.2337514253137143,COUNTER
SESS_Fc,295138,-1,-1.0866629732225277,0.03205909510618001,,2024,1,2,20,40,LT,3.307857142857204,0.8365,hi,False,BALANCE,0.2984990087793801,2.5394083351327126,NEUT
SESS_Fc,295414,-1,-1.1557414044869188,0.15239612372222913,,2024,1,0,20,40,LT,1.7164285714285856,0.4445,md,False,TREND_DOWN,0.3218989280245034,-1.5613816063254506,ALIGN
SESS_Fc,295598,-1,-1.127358388154322,0.36930892985081337,,2024,1,2,20,40,LT,2.1779285714285868,0.6235,md,False,TREND_DOWN,0.1211125158027812,-1.2787379882587546,ALIGN
SESS_Fc,295782,1,1.8821910930360966,2.22543555756394,,2024,1,4,20,40,LT,2.1685714285713726,0.682,hi,True,BALANCE,0.6407185628742529,1.4756258234519695,NEUT
SESS_Fc,295868,1,-1.2193922393641947,0.6178588125291503,,2024,1,0,18,37,NY,1.140000000000035,0.1235,lo,True,TREND_UP,0.75502475968541,1.043859649122823,ALIGN
SESS_Fc,295956,-1,1.8974923547400635,2.1822629969418097,,2024,1,1,20,40,LT,2.6414285714285564,0.7845,hi,False,BALANCE,0.12517537022603478,0.7363439697133387,NEUT
SESS_Fc,296048,-1,-1.1218086487047736,0.1337278720863969,,2024,1,2,20,40,LT,1.9882142857142884,0.6715,hi,False,TREND_DOWN,0.10616052758565066,0.6513382432188903,ALIGN
SESS_Fc,296140,1,1.8497630938660559,2.298373671404761,,2024,1,3,20,40,LT,1.8164285714286084,0.5005,md,False,TREND_DOWN,1.0092925659472405,3.344475029492682,COUNTER
SESS_Fc,296232,1,-1.1553701496490583,0.548801483247277,,2024,1,4,20,40,LT,1.7160714285714025,0.486,md,True,TREND_DOWN,0.4770511296076118,0.6934443288241838,COUNTER
SESS_Fc,296324,-1,-1.1820184624932073,0.42572337289581513,,2024,1,0,20,40,LT,1.5414285714285987,0.3145,lo,False,TREND_DOWN,0.20937700706486861,-2.2706209453197004,ALIGN
SESS_Fc,296416,1,-1.1647290087054256,0.10221847795563041,,2024,1,1,20,40,LT,1.6774999999999767,0.41725,md,True,BALANCE,0.505327650506134,2.557377049180342,NEUT
SESS_Fc,296508,-1,-1.1182542082451332,0.2991633907871953,,2024,1,2,20,40,LT,2.1821428571428862,0.696,hi,False,TREND_DOWN,0.06991358994501123,-2.057610474631728,ALIGN
SESS_Fc,296692,-1,-1.2211915535445061,0.16365007541488105,,2024,1,4,20,40,LT,1.2907142857142975,0.113,lo,False,TREND_DOWN,0.27436974789916596,0.1549529607083902,ALIGN
SESS_Fc,296784,1,1.8492708935568867,3.475043360955815,,2024,1,0,20,40,LT,2.073571428571443,0.4885,md,True,BALANCE,0.7714752567693736,1.2924560799172389,NEUT
SESS_Fc,296876,1,-1.194174114531606,1.4690499834490713,,2024,1,1,20,40,LT,1.3800000000000279,0.218,lo,True,TREND_UP,0.47144112478031264,0.9565217391303693,ALIGN
SESS_Fc,297060,1,-1.0746809255546028,0.6487794009993904,,2024,2,3,20,40,LT,3.3821428571428833,0.914,hi,True,TREND_UP,0.7057247602932791,-1.490179514255656,ALIGN
SESS_Fc,297152,-1,-1.1468794992175224,0.6905790297339452,,2024,2,4,20,40,LT,1.8385714285714292,0.5475,md,True,TREND_UP,0.3244901343060858,1.1313131313130913,COUNTER
SESS_Fc,297244,-1,-1.1717464500073185,0.2725808812765169,,2024,2,0,20,40,LT,1.5871428571428265,0.372,md,False,BALANCE,0.3743374154633523,1.2065706570657069,NEUT
SESS_Fc,297336,1,-1.1496905901116445,0.07145135566189906,,2024,2,1,20,40,LT,1.7692857142857292,0.5305,md,False,BALANCE,0.7933625547902349,0.635849818328618,NEUT
SESS_Fc,297612,-1,1.8252216014897509,2.0522905027934097,,2024,2,4,20,40,LT,1.5585714285713916,0.419,md,False,TREND_DOWN,0.34497041420119073,2.569660861594998,ALIGN
SESS_Fc,297704,-1,-1.165741329377687,1.1075792893974128,,2024,2,0,20,40,LT,1.6457142857142995,0.4825,md,False,TREND_DOWN,0.4704198473282423,1.0512152777777801,ALIGN
SESS_Fc,297796,-1,1.8259605399792336,2.043613707165116,,2024,2,1,20,40,LT,1.5085714285714045,0.4555,md,False,TREND_DOWN,0.05695942847489025,-0.2850378787877748,ALIGN
SESS_Fc,297980,1,-1.163866191773172,1.7520776590544487,,2024,2,3,20,40,LT,1.6307142857142318,0.5225,md,False,TREND_DOWN,0.7696433360150255,1.3307052124398608,COUNTER
SESS_Fc,298072,1,-1.1588733157288968,2.2939941769924084,,2024,2,4,20,40,LT,1.7303571428571363,0.5745,md,True,BALANCE,0.8677130044843059,1.2049535603715427,NEUT
SESS_Fc,298158,1,-1.25393939393938,0.3757575757576267,,2024,2,0,18,37,NY,1.044285714285739,0.1965,lo,True,BALANCE,0.7635923398635303,2.633378932968474,NEUT
SESS_Fc,298246,1,1.7668058040151124,2.126018684158128,,2024,2,1,20,40,LT,1.1785714285714124,0.27175,lo,True,TREND_UP,0.6072784810126529,-1.5442424242425843,ALIGN
SESS_Fc,298430,-1,-1.1869790421547537,0.07363136504909325,,2024,2,3,20,40,LT,1.4428571428571624,0.489,md,True,TREND_UP,0.22422849638871878,-0.38811881188114505,COUNTER
SESS_Fc,298522,1,-1.1766335441132258,0.333032219211079,,2024,2,4,20,40,LT,1.5510714285714389,0.541,md,True,TREND_UP,0.8164919912991859,0.1611789085885322,ALIGN
SESS_Fc,298798,1,1.7840007364448038,2.1471048513303894,,2024,2,2,20,40,LT,1.2646428571428683,0.4405,md,True,TREND_UP,0.7215378872713681,0.4111832815588637,ALIGN
SESS_Fc,298890,1,-1.1915584945709972,1.831006612784879,,2024,2,3,20,40,LT,1.4160714285713993,0.545,md,True,TREND_UP,0.7238706820194898,0.028247162673367073,ALIGN
SESS_Fc,298982,1,-1.1011946349247412,0.5772199939622065,,2024,3,4,20,40,LT,2.471785714285748,0.883,hi,True,TREND_UP,0.9262228536634828,0.27105909550645546,ALIGN
SESS_Fc,299074,1,-1.1121981542581183,0.6480179792473857,,2024,3,0,20,40,LT,2.386071428571443,0.8565,hi,True,TREND_UP,0.9354679193967079,0.6370303846729417,ALIGN
SESS_Fc,299166,1,-1.1133362314640376,0.4638941216249191,,2024,3,1,20,40,LT,2.261785714285744,0.8405,hi,True,TREND_UP,0.640829346092496,0.41339017843041415,ALIGN
SESS_Fc,299258,1,1.9284219517403345,2.9425581891951413,,2024,3,2,20,40,LT,3.522142857142821,0.956,hi,True,TREND_UP,0.7519747235387038,0.2853376597039479,ALIGN
SESS_Fc,299350,1,-1.1445183542744513,1.764227642276498,,2024,3,3,20,40,LT,1.9914285714286442,0.6915,hi,True,TREND_UP,0.8226922316663327,1.6194404591103686,ALIGN
SESS_Fc,299442,1,-1.0536921351914141,1.5569437770302783,,2024,3,4,20,40,LT,5.031428571428672,0.9785,hi,True,TREND_UP,0.553855494839095,-3.224730266893818,ALIGN
SESS_Fc,299626,-1,-1.0990418302308955,0.08273183909499862,,2024,3,1,19,38,NY,2.7924999999999858,0.8535,hi,True,TREND_UP,0.1352657004831011,-2.5908683974931814,COUNTER
SESS_Fc,299718,1,-1.1111300558870951,0.6524580846831938,,2024,3,2,19,38,NY,2.4874999999999545,0.795,hi,True,TREND_UP,0.8197197539302785,0.45829145728638937,ALIGN
SESS_Fc,299810,-1,-1.125866323355862,0.49865894217353773,,2024,3,3,19,38,NY,1.9739285714284895,0.729,hi,False,TREND_UP,0.390909090909088,1.4184910439659058,COUNTER
SESS_Fc,300086,-1,1.8371912295309536,2.090480155425809,,2024,3,1,19,38,NY,1.5507142857142557,0.5335,md,False,TREND_UP,0.6554140127388398,1.2316904652233294,COUNTER
