family,si,ei,dir,entry_worse_atr,R
D_disp_fail_reversal,243598,243599,-1,0.0,-1.0
D_disp_fail_reversal,243602,243603,-1,0.0,2.0
D_disp_fail_reversal,243764,243765,1,-0.0,-1.0
D_disp_fail_reversal,243766,243767,1,-0.0,2.0
D_disp_fail_reversal,243829,243830,1,-0.0,-1.0
D_disp_fail_reversal,243919,243920,1,-0.0,-1.0
D_disp_fail_reversal,244109,244110,-1,0.0,2.0
D_disp_fail_reversal,244134,244135,-1,0.0,2.0
D_disp_fail_reversal,244152,244153,1,-0.0,2.0
D_disp_fail_reversal,244193,244194,-1,0.0,-1.0
D_disp_fail_reversal,244245,244246,-1,0.0,-1.0
D_disp_fail_reversal,244262,244263,-1,0.0,2.0
D_disp_fail_reversal,244327,244328,-1,0.0,-1.0
D_disp_fail_reversal,244336,244337,-1,0.0,2.0
D_disp_fail_reversal,244342,244343,1,-0.0,2.0
D_disp_fail_reversal,244432,244433,-1,0.0,-0.25937052665811827
D_disp_fail_reversal,244562,244563,1,-0.0,-1.0
D_disp_fail_reversal,244594,244595,1,-0.0,-1.0
D_disp_fail_reversal,244610,244611,-1,0.0,-1.0
D_disp_fail_reversal,244618,244619,-1,0.0,-1.0
D_disp_fail_reversal,244634,244635,-1,0.0,-1.0
D_disp_fail_reversal,244703,244704,-1,0.0,-1.0
D_disp_fail_reversal,244793,244794,-1,0.0,2.0
D_disp_fail_reversal,244862,244863,-1,0.0,-1.0
D_disp_fail_reversal,244940,244941,1,-0.0,-1.0
D_disp_fail_reversal,244956,244957,-1,0.0,2.0
D_disp_fail_reversal,244978,244979,1,-0.0,-1.0
D_disp_fail_reversal,245056,245057,-1,0.0,-1.0
D_disp_fail_reversal,245123,245124,-1,0.0,2.0
D_disp_fail_reversal,245224,245225,1,-0.0,-1.0
D_disp_fail_reversal,245236,245237,1,-0.0,-1.0
D_disp_fail_reversal,245252,245253,1,-0.0,-1.0
D_disp_fail_reversal,245333,245334,1,-0.0,-1.0
D_disp_fail_reversal,245342,245343,1,-0.0,-1.0
D_disp_fail_reversal,245490,245491,-1,0.0,-1.0
D_disp_fail_reversal,245585,245586,1,-0.0,-1.0
D_disp_fail_reversal,245651,245652,-1,0.0,-1.0
D_disp_fail_reversal,245688,245689,-1,0.0,2.0
D_disp_fail_reversal,245835,245836,1,-0.0,-1.0
D_disp_fail_reversal,245871,245872,1,-0.0,-1.0
D_disp_fail_reversal,245901,245902,-1,0.0,-1.0
D_disp_fail_reversal,245927,245928,-1,0.0,2.0
D_disp_fail_reversal,245941,245942,1,-0.0,2.0
D_disp_fail_reversal,246035,246036,1,-0.0,-1.0
D_disp_fail_reversal,246143,246144,1,-0.0,0.3848625440473648
D_disp_fail_reversal,246285,246286,1,-0.0,2.0
D_disp_fail_reversal,246391,246392,1,-0.0,-1.0
D_disp_fail_reversal,246421,246422,-1,0.0,-1.0
D_disp_fail_reversal,246507,246508,-1,0.0,2.0
D_disp_fail_reversal,246605,246606,1,-0.0,-1.0
D_disp_fail_reversal,246698,246699,1,-0.0,-1.0
D_disp_fail_reversal,246761,246762,-1,0.0,-1.0
D_disp_fail_reversal,246777,246778,-1,0.0,2.0
D_disp_fail_reversal,246785,246786,-1,0.0,-1.0
D_disp_fail_reversal,246815,246816,-1,0.0,-1.0
D_disp_fail_reversal,246936,246937,-1,0.0,-1.0
D_disp_fail_reversal,246939,246940,-1,0.0,2.0
D_disp_fail_reversal,246963,246964,1,-0.0,-1.0
D_disp_fail_reversal,246969,246970,1,-0.0,-1.0
D_disp_fail_reversal,246975,246976,1,-0.0,-1.0
D_disp_fail_reversal,246997,246998,1,-0.0,-1.0
D_disp_fail_reversal,246999,247000,1,-0.0,2.0
D_disp_fail_reversal,247059,247060,-1,0.0,2.0
D_disp_fail_reversal,247097,247098,-1,0.0,-1.0
D_disp_fail_reversal,247100,247101,-1,0.0,2.0
D_disp_fail_reversal,247128,247129,1,-0.0,-1.0
D_disp_fail_reversal,247131,247132,1,-0.0,-1.0
D_disp_fail_reversal,247245,247246,-1,0.0,2.0
D_disp_fail_reversal,247251,247252,1,-0.0,0.9379913074698668
D_disp_fail_reversal,247430,247431,-1,0.0,2.0
D_disp_fail_reversal,247433,247434,1,-0.0,-1.0
D_disp_fail_reversal,247468,247469,1,-0.0,-1.0
D_disp_fail_reversal,247481,247482,-1,0.0,2.0
D_disp_fail_reversal,247502,247503,1,-0.0,-1.0
D_disp_fail_reversal,247681,247682,-1,0.0,-1.0
D_disp_fail_reversal,247706,247707,-1,0.0,-1.0
D_disp_fail_reversal,247740,247741,-1,0.0,2.0
D_disp_fail_reversal,247774,247775,1,-0.0,-1.0
D_disp_fail_reversal,247887,247888,1,-0.0,2.0
D_disp_fail_reversal,247955,247956,1,-0.0,-1.0
D_disp_fail_reversal,248137,248138,1,-0.0,-1.0
D_disp_fail_reversal,248144,248145,1,-0.0,2.0
D_disp_fail_reversal,248205,248206,1,-0.0,-1.0
D_disp_fail_reversal,248298,248299,-1,0.0,-1.0
D_disp_fail_reversal,248311,248312,-1,0.0,-1.0
D_disp_fail_reversal,248353,248354,1,-0.0,2.0
D_disp_fail_reversal,248382,248383,-1,0.0,2.0
D_disp_fail_reversal,248443,248444,-1,0.0,-1.0
D_disp_fail_reversal,248502,248503,-1,0.0,2.0
D_disp_fail_reversal,248578,248579,-1,0.0,-1.0
D_disp_fail_reversal,248595,248596,-1,0.0,-1.0
D_disp_fail_reversal,248618,248619,1,-0.0,-1.0
D_disp_fail_reversal,248669,248670,1,-0.0,2.0
D_disp_fail_reversal,248775,248776,1,-0.0,-1.0
D_disp_fail_reversal,248799,248800,1,-0.0,0.7169402396934287
D_disp_fail_reversal,248935,248936,-1,0.0,2.0
D_disp_fail_reversal,249027,249028,1,-0.0,2.0
D_disp_fail_reversal,249050,249051,-1,0.0,2.0
D_disp_fail_reversal,249053,249054,-1,0.0,-1.0
D_disp_fail_reversal,249104,249105,1,-0.0,2.0
D_disp_fail_reversal,249137,249138,-1,0.0,-1.0
D_disp_fail_reversal,249152,249153,-1,0.0,2.0
D_disp_fail_reversal,249239,249240,1,-0.0,-1.0
D_disp_fail_reversal,249330,249331,1,-0.0,-1.0
D_disp_fail_reversal,249345,249346,1,-0.0,-1.0
D_disp_fail_reversal,249489,249490,-1,0.0,2.0
D_disp_fail_reversal,249680,249681,1,-0.0,2.0
D_disp_fail_reversal,249724,249725,1,-0.0,-1.0
D_disp_fail_reversal,249727,249728,1,-0.0,-1.0
D_disp_fail_reversal,249788,249789,1,-0.0,2.0
D_disp_fail_reversal,249858,249859,-1,0.0,2.0
D_disp_fail_reversal,249899,249900,1,-0.0,-1.0
D_disp_fail_reversal,249909,249910,1,-0.0,0.6773078888978742
D_disp_fail_reversal,250062,250063,-1,0.0,-1.0
D_disp_fail_reversal,250065,250066,-1,0.0,-1.0
D_disp_fail_reversal,250087,250088,-1,0.0,-1.0
D_disp_fail_reversal,250147,250148,1,-0.0,-1.0
D_disp_fail_reversal,250156,250157,1,-0.0,2.0
D_disp_fail_reversal,250181,250182,-1,0.0,-1.0
D_disp_fail_reversal,250271,250272,-1,0.0,-1.0
D_disp_fail_reversal,250340,250341,-1,0.0,2.0
D_disp_fail_reversal,250428,250429,1,-0.0,-1.0
D_disp_fail_reversal,250570,250571,-1,0.0,-1.0
D_disp_fail_reversal,250599,250600,-1,0.0,-1.0
D_disp_fail_reversal,250624,250625,1,-0.0,-1.0
D_disp_fail_reversal,250636,250637,1,-0.0,1.3691687925716958
D_disp_fail_reversal,250754,250755,-1,0.0,-1.0
D_disp_fail_reversal,250825,250826,-1,0.0,-1.0
D_disp_fail_reversal,250863,250864,-1,0.0,2.0
D_disp_fail_reversal,250895,250896,-1,0.0,2.0
D_disp_fail_reversal,250916,250917,-1,0.0,-1.0
D_disp_fail_reversal,251065,251066,-1,0.0,2.0
D_disp_fail_reversal,251149,251150,1,-0.0,-1.0
D_disp_fail_reversal,251340,251341,-1,0.0,2.0
D_disp_fail_reversal,251359,251360,1,-0.0,-1.0
D_disp_fail_reversal,251534,251535,-1,0.0,-1.0
D_disp_fail_reversal,251593,251594,1,-0.0,2.0
D_disp_fail_reversal,251619,251620,-1,0.0,2.0
D_disp_fail_reversal,251652,251653,1,-0.0,-1.0
D_disp_fail_reversal,251701,251702,1,-0.0,2.0
D_disp_fail_reversal,251762,251763,-1,0.0,-1.0
D_disp_fail_reversal,251776,251777,-1,0.0,-1.0
D_disp_fail_reversal,251850,251851,-1,0.0,-1.0
D_disp_fail_reversal,251871,251872,-1,0.0,-1.0
D_disp_fail_reversal,251918,251919,1,-0.0,2.0
D_disp_fail_reversal,252078,252079,1,-0.0,-1.0
D_disp_fail_reversal,252089,252090,1,-0.0,-1.0
D_disp_fail_reversal,252103,252104,1,-0.0,-1.0
D_disp_fail_reversal,252166,252167,-1,0.0,-1.0
D_disp_fail_reversal,252236,252237,1,-0.0,-1.0
D_disp_fail_reversal,252254,252255,1,-0.0,2.0
D_disp_fail_reversal,252278,252279,1,-0.0,-1.0
D_disp_fail_reversal,252282,252283,1,-0.0,-1.0
D_disp_fail_reversal,252322,252323,1,-0.0,-1.0
D_disp_fail_reversal,252360,252361,1,-0.0,-1.0
D_disp_fail_reversal,252373,252374,1,-0.0,-1.0
D_disp_fail_reversal,252420,252421,1,-0.0,-1.0
D_disp_fail_reversal,252443,252444,1,-0.0,-1.0
D_disp_fail_reversal,252463,252464,1,-0.0,-1.0
D_disp_fail_reversal,252473,252474,1,-0.0,-1.0
D_disp_fail_reversal,252478,252479,1,-0.0,-1.0
D_disp_fail_reversal,252569,252570,1,-0.0,-1.0
D_disp_fail_reversal,252644,252645,-1,0.0,-1.0
D_disp_fail_reversal,252749,252750,1,-0.0,-1.0
D_disp_fail_reversal,252841,252842,1,-0.0,-1.0
D_disp_fail_reversal,252974,252975,1,-0.0,2.0
D_disp_fail_reversal,253105,253106,-1,0.0,-1.0
D_disp_fail_reversal,253112,253113,-1,0.0,-1.0
D_disp_fail_reversal,253147,253148,1,-0.0,-1.0
D_disp_fail_reversal,253211,253212,1,-0.0,-1.0
D_disp_fail_reversal,253298,253299,-1,0.0,2.0
D_disp_fail_reversal,253463,253464,1,-0.0,-1.0
D_disp_fail_reversal,253465,253466,1,-0.0,-1.0
D_disp_fail_reversal,253481,253482,-1,0.0,-1.0
D_disp_fail_reversal,253486,253487,-1,0.0,-1.0
D_disp_fail_reversal,253524,253525,1,-0.0,-1.0
D_disp_fail_reversal,253526,253527,1,-0.0,-1.0
D_disp_fail_reversal,253555,253556,-1,0.0,-1.0
D_disp_fail_reversal,253594,253595,-1,0.0,2.0
D_disp_fail_reversal,253660,253661,1,-0.0,-1.0
D_disp_fail_reversal,253725,253726,1,-0.0,2.0
D_disp_fail_reversal,253763,253764,1,-0.0,2.0
D_disp_fail_reversal,253816,253817,1,-0.0,2.0
D_disp_fail_reversal,253920,253921,1,-0.0,2.0
D_disp_fail_reversal,254002,254003,1,-0.0,2.0
D_disp_fail_reversal,254032,254033,-1,0.0,-1.0
D_disp_fail_reversal,254062,254063,1,-0.0,-1.0
D_disp_fail_reversal,254125,254126,-1,0.0,-1.0
D_disp_fail_reversal,254218,254219,-1,0.0,2.0
D_disp_fail_reversal,254237,254238,1,-0.0,2.0
D_disp_fail_reversal,254313,254314,-1,0.0,-1.0
D_disp_fail_reversal,254374,254375,-1,0.0,2.0
D_disp_fail_reversal,254446,254447,1,-0.0,2.0
D_disp_fail_reversal,254451,254452,-1,0.0,-1.0
D_disp_fail_reversal,254500,254501,1,-0.0,2.0
D_disp_fail_reversal,254587,254588,-1,0.0,2.0
D_disp_fail_reversal,254658,254659,-1,0.0,-1.0
D_disp_fail_reversal,254681,254682,1,-0.0,-1.0
D_disp_fail_reversal,254832,254833,1,-0.0,-1.0
D_disp_fail_reversal,254858,254859,1,-0.0,2.0
D_disp_fail_reversal,254964,254965,1,-0.0,-1.0
D_disp_fail_reversal,255089,255090,-1,0.0,2.0
D_disp_fail_reversal,255119,255120,1,-0.0,-1.0
D_disp_fail_reversal,255276,255277,1,-0.0,-1.0
D_disp_fail_reversal,255285,255286,1,-0.0,-1.0
D_disp_fail_reversal,255290,255291,1,-0.0,-1.0
D_disp_fail_reversal,255295,255296,1,-0.0,2.0
D_disp_fail_reversal,255306,255307,-1,0.0,-1.0
D_disp_fail_reversal,255397,255398,-1,0.0,-1.0
D_disp_fail_reversal,255418,255419,1,-0.0,-1.0
D_disp_fail_reversal,255465,255466,1,-0.0,-1.0
D_disp_fail_reversal,255551,255552,-1,0.0,2.0
D_disp_fail_reversal,255576,255577,1,-0.0,-1.0
D_disp_fail_reversal,255689,255690,1,-0.0,-1.0
D_disp_fail_reversal,255696,255697,1,-0.0,2.0
D_disp_fail_reversal,255761,255762,1,-0.0,-1.0
D_disp_fail_reversal,255783,255784,-1,0.0,2.0
D_disp_fail_reversal,255786,255787,-1,0.0,0.5651176591744742
D_disp_fail_reversal,255916,255917,1,-0.0,-1.0
D_disp_fail_reversal,255927,255928,1,-0.0,-1.0
D_disp_fail_reversal,255946,255947,1,-0.0,-1.0
D_disp_fail_reversal,255953,255954,1,-0.0,-1.0
D_disp_fail_reversal,256088,256089,1,-0.0,-1.0
D_disp_fail_reversal,256152,256153,1,-0.0,-0.7060399845514284
D_disp_fail_reversal,256250,256251,1,-0.0,-1.0
D_disp_fail_reversal,256305,256306,-1,0.0,2.0
D_disp_fail_reversal,256331,256332,1,-0.0,-1.0
D_disp_fail_reversal,256368,256369,-1,0.0,-1.0
D_disp_fail_reversal,256402,256403,1,-0.0,-1.0
D_disp_fail_reversal,256407,256408,1,-0.0,2.0
D_disp_fail_reversal,256492,256493,-1,0.0,-1.0
D_disp_fail_reversal,256542,256543,1,-0.0,-1.0
D_disp_fail_reversal,256608,256609,1,-0.0,2.0
D_disp_fail_reversal,256742,256743,-1,0.0,2.0
D_disp_fail_reversal,256859,256860,-1,0.0,-1.0
D_disp_fail_reversal,256983,256984,-1,0.0,-1.0
D_disp_fail_reversal,257019,257020,-1,0.0,2.0
D_disp_fail_reversal,257027,257028,1,-0.0,-1.0
D_disp_fail_reversal,257042,257043,1,-0.0,-1.0
D_disp_fail_reversal,257045,257046,1,-0.0,-1.0
D_disp_fail_reversal,257053,257054,1,-0.0,-1.0
D_disp_fail_reversal,257157,257158,1,-0.0,2.0
D_disp_fail_reversal,257211,257212,-1,0.0,-1.0
D_disp_fail_reversal,257255,257256,1,-0.0,-1.0
D_disp_fail_reversal,257350,257351,-1,0.0,2.0
D_disp_fail_reversal,257383,257384,1,-0.0,2.0
D_disp_fail_reversal,257436,257437,1,-0.0,-1.0
D_disp_fail_reversal,257477,257478,1,-0.0,-1.0
D_disp_fail_reversal,257493,257494,1,-0.0,-1.0
D_disp_fail_reversal,257795,257796,-1,0.0,2.0
D_disp_fail_reversal,257980,257981,1,-0.0,-1.0
D_disp_fail_reversal,258072,258073,1,-0.0,-1.0
D_disp_fail_reversal,258116,258117,1,-0.0,-1.0
D_disp_fail_reversal,258120,258121,1,-0.0,-1.0
D_disp_fail_reversal,258145,258146,-1,0.0,2.0
D_disp_fail_reversal,258200,258201,-1,0.0,2.0
D_disp_fail_reversal,258284,258285,1,-0.0,-1.0
D_disp_fail_reversal,258292,258293,1,-0.0,-1.0
D_disp_fail_reversal,258437,258438,-1,0.0,-1.0
D_disp_fail_reversal,258509,258510,1,-0.0,-1.0
D_disp_fail_reversal,258652,258653,1,-0.0,2.0
D_disp_fail_reversal,258829,258830,1,-0.0,-1.0
D_disp_fail_reversal,258842,258843,1,-0.0,-1.0
D_disp_fail_reversal,258845,258846,1,-0.0,-1.0
D_disp_fail_reversal,258850,258851,1,-0.0,-1.0
D_disp_fail_reversal,258980,258981,1,-0.0,2.0
D_disp_fail_reversal,259010,259011,1,-0.0,-1.0
D_disp_fail_reversal,259058,259059,-1,0.0,-1.0
D_disp_fail_reversal,259147,259148,-1,0.0,2.0
D_disp_fail_reversal,259215,259216,-1,0.0,-1.0
D_disp_fail_reversal,259404,259405,-1,0.0,2.0
D_disp_fail_reversal,259425,259426,1,-0.0,-1.0
D_disp_fail_reversal,259432,259433,1,-0.0,-1.0
D_disp_fail_reversal,259488,259489,1,-0.0,-1.0
D_disp_fail_reversal,259514,259515,1,-0.0,-1.0
D_disp_fail_reversal,259532,259533,1,-0.0,-1.0
D_disp_fail_reversal,259535,259536,1,-0.0,2.0
D_disp_fail_reversal,259614,259615,1,-0.0,-1.0
D_disp_fail_reversal,259776,259777,1,-0.0,-1.0
D_disp_fail_reversal,259852,259853,1,-0.0,2.0
D_disp_fail_reversal,259941,259942,-1,0.0,2.0
D_disp_fail_reversal,259968,259969,1,-0.0,-1.0
D_disp_fail_reversal,260084,260085,-1,0.0,2.0
D_disp_fail_reversal,260101,260102,1,-0.0,-1.0
D_disp_fail_reversal,260108,260109,1,-0.0,-1.0
D_disp_fail_reversal,260126,260127,1,-0.0,-1.0
D_disp_fail_reversal,260238,260239,1,-0.0,2.0
D_disp_fail_reversal,260361,260362,1,-0.0,0.01582161563037908
D_disp_fail_reversal,260745,260746,1,-0.0,-1.0
D_disp_fail_reversal,260754,260755,1,-0.0,-1.0
D_disp_fail_reversal,260769,260770,1,-0.0,-1.0
D_disp_fail_reversal,260793,260794,1,-0.0,-1.0
D_disp_fail_reversal,260817,260818,-1,0.0,-1.0
D_disp_fail_reversal,260884,260885,-1,0.0,-1.0
D_disp_fail_reversal,260983,260984,-1,0.0,-1.0
D_disp_fail_reversal,260988,260989,-1,0.0,2.0
D_disp_fail_reversal,261133,261134,-1,0.0,2.0
D_disp_fail_reversal,261139,261140,1,-0.0,-1.0
D_disp_fail_reversal,261152,261153,1,-0.0,2.0
D_disp_fail_reversal,261209,261210,-1,0.0,-1.0
D_disp_fail_reversal,261253,261254,-1,0.0,-1.0
D_disp_fail_reversal,261356,261357,1,-0.0,-1.0
D_disp_fail_reversal,261429,261430,1,-0.0,-1.0
D_disp_fail_reversal,261432,261433,1,-0.0,2.0
D_disp_fail_reversal,261438,261439,-1,0.0,-1.0
D_disp_fail_reversal,261586,261587,1,-0.0,-1.0
D_disp_fail_reversal,261636,261637,1,-0.0,-1.0
D_disp_fail_reversal,261707,261708,-1,0.0,-1.0
D_disp_fail_reversal,261829,261830,1,-0.0,2.0
D_disp_fail_reversal,261918,261919,-1,0.0,-1.0
D_disp_fail_reversal,261959,261960,-1,0.0,2.0
D_disp_fail_reversal,262003,262004,-1,0.0,-1.0
D_disp_fail_reversal,262153,262154,1,-0.0,-1.0
D_disp_fail_reversal,262182,262183,-1,0.0,-1.0
D_disp_fail_reversal,262206,262207,1,-0.0,-1.0
D_disp_fail_reversal,262246,262247,1,-0.0,2.0
D_disp_fail_reversal,262371,262372,1,-0.0,-1.0
D_disp_fail_reversal,262536,262537,-1,0.0,2.0
D_disp_fail_reversal,262554,262555,1,-0.0,-1.0
D_disp_fail_reversal,262810,262811,1,-0.0,-1.0
D_disp_fail_reversal,262835,262836,1,-0.0,-1.0
D_disp_fail_reversal,262906,262907,1,-0.0,2.0
D_disp_fail_reversal,262930,262931,1,-0.0,2.0
D_disp_fail_reversal,262937,262938,-1,0.0,-1.0
D_disp_fail_reversal,263080,263081,-1,0.0,-1.0
D_disp_fail_reversal,263115,263116,1,-0.0,-1.0
D_disp_fail_reversal,263439,263440,1,-0.0,-1.0
D_disp_fail_reversal,263461,263462,1,-0.0,-1.0
D_disp_fail_reversal,263575,263576,1,-0.0,-1.0
D_disp_fail_reversal,263581,263582,1,-0.0,-1.0
D_disp_fail_reversal,263728,263729,-1,0.0,2.0
D_disp_fail_reversal,263737,263738,1,-0.0,2.0
D_disp_fail_reversal,263739,263740,1,-0.0,2.0
D_disp_fail_reversal,263795,263796,-1,0.0,2.0
D_disp_fail_reversal,263848,263849,1,-0.0,-1.0
D_disp_fail_reversal,263883,263884,-1,0.0,2.0
D_disp_fail_reversal,264004,264005,-1,0.0,-1.0
D_disp_fail_reversal,264022,264023,-1,0.0,2.0
D_disp_fail_reversal,264085,264086,-1,0.0,-1.0
D_disp_fail_reversal,264115,264116,1,-0.0,-1.0
D_disp_fail_reversal,264191,264192,-1,0.0,-1.0
D_disp_fail_reversal,264209,264210,-1,0.0,-1.0
D_disp_fail_reversal,264258,264259,1,-0.0,-1.0
D_disp_fail_reversal,264364,264365,-1,0.0,2.0
D_disp_fail_reversal,264480,264481,1,-0.0,-1.0
D_disp_fail_reversal,264555,264556,1,-0.0,-1.0
D_disp_fail_reversal,264630,264631,1,-0.0,-1.0
D_disp_fail_reversal,264650,264651,1,-0.0,2.0
D_disp_fail_reversal,264735,264736,1,-0.0,2.0
D_disp_fail_reversal,264745,264746,1,-0.0,-1.0
D_disp_fail_reversal,264766,264767,1,-0.0,2.0
D_disp_fail_reversal,264876,264877,1,-0.0,0.59028544487745
D_disp_fail_reversal,265018,265019,1,-0.0,-1.0
D_disp_fail_reversal,265063,265064,1,-0.0,-1.0
D_disp_fail_reversal,265083,265084,1,-0.0,-1.0
D_disp_fail_reversal,265151,265152,1,-0.0,-1.0
D_disp_fail_reversal,265195,265196,-1,0.0,-1.0
D_disp_fail_reversal,265197,265198,-1,0.0,-1.0
D_disp_fail_reversal,265201,265202,-1,0.0,-1.0
D_disp_fail_reversal,265266,265267,1,-0.0,-1.0
D_disp_fail_reversal,265294,265295,1,-0.0,2.0
D_disp_fail_reversal,265359,265360,1,-0.0,-1.0
D_disp_fail_reversal,265405,265406,-1,0.0,-1.0
D_disp_fail_reversal,265590,265591,-1,0.0,-1.0
D_disp_fail_reversal,265688,265689,-1,0.0,-1.0
D_disp_fail_reversal,265726,265727,1,-0.0,-1.0
D_disp_fail_reversal,265818,265819,-1,0.0,-1.0
D_disp_fail_reversal,265831,265832,-1,0.0,-1.0
D_disp_fail_reversal,265861,265862,1,-0.0,-1.0
D_disp_fail_reversal,265959,265960,1,-0.0,-1.0
D_disp_fail_reversal,266185,266186,1,-0.0,-1.0
D_disp_fail_reversal,266258,266259,-1,0.0,-1.0
D_disp_fail_reversal,266323,266324,-1,0.0,2.0
D_disp_fail_reversal,266398,266399,1,-0.0,-1.0
D_disp_fail_reversal,266408,266409,1,-0.0,-1.0
D_disp_fail_reversal,266433,266434,1,-0.0,-1.0
D_disp_fail_reversal,266500,266501,-1,0.0,-1.0
D_disp_fail_reversal,266539,266540,1,-0.0,2.0
D_disp_fail_reversal,266609,266610,1,-0.0,-1.0
D_disp_fail_reversal,266614,266615,1,-0.0,-1.0
D_disp_fail_reversal,266673,266674,1,-0.0,-1.0
D_disp_fail_reversal,266740,266741,1,-0.0,-1.0
D_disp_fail_reversal,266753,266754,-1,0.0,-1.0
D_disp_fail_reversal,266856,266857,1,-0.0,2.0
D_disp_fail_reversal,266908,266909,-1,0.0,-1.0
D_disp_fail_reversal,266918,266919,-1,0.0,0.8435665873203343
D_disp_fail_reversal,267043,267044,1,-0.0,-1.0
D_disp_fail_reversal,267197,267198,-1,0.0,-1.0
D_disp_fail_reversal,267200,267201,-1,0.0,2.0
D_disp_fail_reversal,267297,267298,-1,0.0,2.0
D_disp_fail_reversal,267339,267340,1,-0.0,-1.0
D_disp_fail_reversal,267384,267385,1,-0.0,-1.0
D_disp_fail_reversal,267500,267501,-1,0.0,-1.0
D_disp_fail_reversal,267528,267529,1,-0.0,2.0
D_disp_fail_reversal,267637,267638,-1,0.0,2.0
D_disp_fail_reversal,267690,267691,1,-0.0,-1.0
D_disp_fail_reversal,267785,267786,-1,0.0,-1.0
D_disp_fail_reversal,267867,267868,1,-0.0,2.0
D_disp_fail_reversal,267982,267983,-1,0.0,-1.0
D_disp_fail_reversal,268078,268079,-1,0.0,-1.0
D_disp_fail_reversal,268143,268144,1,-0.0,-1.0
D_disp_fail_reversal,268197,268198,-1,0.0,2.0
D_disp_fail_reversal,268291,268292,-1,0.0,-1.0
D_disp_fail_reversal,268357,268358,-1,0.0,-1.0
D_disp_fail_reversal,268419,268420,-1,0.0,-1.0
D_disp_fail_reversal,268538,268539,1,-0.0,-1.0
D_disp_fail_reversal,268581,268582,1,-0.0,-1.0
D_disp_fail_reversal,268624,268625,1,-0.0,-1.0
D_disp_fail_reversal,268669,268670,-1,0.0,-1.0
D_disp_fail_reversal,268681,268682,-1,0.0,-1.0
D_disp_fail_reversal,268692,268693,-1,0.0,-1.0
D_disp_fail_reversal,268695,268696,-1,0.0,-1.0
D_disp_fail_reversal,268723,268724,1,-0.0,-1.0
D_disp_fail_reversal,268809,268810,-1,0.0,2.0
D_disp_fail_reversal,268881,268882,-1,0.0,-1.0
D_disp_fail_reversal,268942,268943,-1,0.0,2.0
D_disp_fail_reversal,268999,269000,-1,0.0,-1.0
D_disp_fail_reversal,269188,269189,-1,0.0,2.0
D_disp_fail_reversal,269203,269204,1,-0.0,2.0
D_disp_fail_reversal,269254,269255,1,-0.0,-1.0
D_disp_fail_reversal,269261,269262,1,-0.0,-1.0
D_disp_fail_reversal,269296,269297,-1,0.0,-1.0
D_disp_fail_reversal,269408,269409,-1,0.0,-1.0
D_disp_fail_reversal,269432,269433,-1,0.0,-1.0
D_disp_fail_reversal,269476,269477,-1,0.0,-1.0
D_disp_fail_reversal,269559,269560,-1,0.0,2.0
D_disp_fail_reversal,269594,269595,-1,0.0,-1.0
D_disp_fail_reversal,269769,269770,1,-0.0,-1.0
D_disp_fail_reversal,269772,269773,1,-0.0,-1.0
D_disp_fail_reversal,269848,269849,-1,0.0,-1.0
D_disp_fail_reversal,269874,269875,-1,0.0,-1.0
D_disp_fail_reversal,269915,269916,-1,0.0,-1.0
D_disp_fail_reversal,269938,269939,1,-0.0,2.0
D_disp_fail_reversal,269990,269991,-1,0.0,-1.0
D_disp_fail_reversal,269992,269993,-1,0.0,-1.0
D_disp_fail_reversal,270117,270118,1,-0.0,-1.0
D_disp_fail_reversal,270144,270145,-1,0.0,-1.0
D_disp_fail_reversal,270171,270172,1,-0.0,-1.0
D_disp_fail_reversal,270173,270174,1,-0.0,-1.0
D_disp_fail_reversal,270192,270193,1,-0.0,2.0
D_disp_fail_reversal,270215,270216,-1,0.0,-1.0
D_disp_fail_reversal,270219,270220,-1,0.0,-1.0
D_disp_fail_reversal,270358,270359,-1,0.0,-1.0
D_disp_fail_reversal,270449,270450,-1,0.0,2.0
D_disp_fail_reversal,270494,270495,-1,0.0,-1.0
D_disp_fail_reversal,270516,270517,1,-0.0,2.0
D_disp_fail_reversal,270631,270632,1,-0.0,-1.0
D_disp_fail_reversal,270633,270634,1,-0.0,-1.0
D_disp_fail_reversal,270814,270815,-1,0.0,-1.0
D_disp_fail_reversal,270821,270822,-1,0.0,2.0
D_disp_fail_reversal,271074,271075,-1,0.0,-1.0
D_disp_fail_reversal,271092,271093,1,-0.0,2.0
D_disp_fail_reversal,271099,271100,-1,0.0,1.1473657991788582
D_disp_fail_reversal,271225,271226,-1,0.0,-1.0
D_disp_fail_reversal,271243,271244,-1,0.0,-1.0
D_disp_fail_reversal,271339,271340,-1,0.0,2.0
D_disp_fail_reversal,271367,271368,-1,0.0,-1.0
D_disp_fail_reversal,271405,271406,-1,0.0,-1.0
D_disp_fail_reversal,271434,271435,-1,0.0,2.0
D_disp_fail_reversal,271462,271463,-1,0.0,-1.0
D_disp_fail_reversal,271529,271530,-1,0.0,2.0
D_disp_fail_reversal,271594,271595,-1,0.0,2.0
D_disp_fail_reversal,271865,271866,1,-0.0,2.0
D_disp_fail_reversal,272077,272078,1,-0.0,2.0
D_disp_fail_reversal,272102,272103,-1,0.0,-1.0
D_disp_fail_reversal,272314,272315,-1,0.0,2.0
D_disp_fail_reversal,272341,272342,1,-0.0,-1.0
D_disp_fail_reversal,272363,272364,-1,0.0,-1.0
