time,open,high,low,close,volume,sub
1759784400,3960.62,3991.135,3941.055,3984.33,643666,92
1759870800,3986.275,4059.35,3984.32,4041.9,613615,92
1759957200,4036.775,4058.11,3944.435,3976.24,931973,92
1760043600,3977.265,4023.0,3947.02,4016.68,957145,92
1760302800,4017.625,4117.42,3998.15,4110.335,727281,92
1760389200,4112.47,4179.935,4090.145,4142.625,920993,92
1760475600,4140.755,4218.405,4140.735,4207.77,689245,92
1760562000,4212.565,4330.9,4199.965,4326.065,780709,92
1760648400,4338.03,4380.99,4185.91,4253.975,1434931,92
1760907600,4267.075,4381.44,4219.115,4355.795,986496,92
1760994000,4366.33,4375.625,4080.58,4125.27,1158088,92
1761080400,4124.28,4161.535,4004.28,4099.4,1249834,92
1761166800,4110.085,4154.79,4065.9,4126.075,863796,92
1761253200,4125.85,4144.535,4043.515,4114.125,752977,92
1761512400,4085.7,4109.0,3971.445,3981.985,1001515,92
1761598800,3990.015,4019.805,3886.465,3953.0,840670,92
1761685200,3955.945,4030.34,3907.925,3930.615,968758,92
1761771600,3921.61,4027.235,3915.52,4024.525,870797,92
1761858000,4021.47,4046.595,3972.285,4002.81,856859,92
1762120800,3995.47,4030.825,3962.275,4001.605,715045,92
1762207200,4005.115,4005.27,3928.685,3932.1,649278,92
1762293600,3937.93,3990.565,3929.35,3980.115,448865,92
1762380000,3968.78,4019.645,3964.455,3977.14,633761,92
1762466400,3979.465,4027.595,3978.435,4001.275,527761,92
1762725600,4005.675,4116.69,4004.355,4115.41,585179,92
1762812000,4116.835,4149.1,4097.245,4126.505,420509,92
1762898400,4130.9,4211.795,4098.915,4195.21,748403,92
1762984800,4202.635,4245.195,4145.19,4171.745,943082,92
1763071200,4177.285,4211.435,4032.23,4085.825,778402,92
1763330400,4078.275,4106.705,4007.055,4045.86,644975,92
1763416800,4050.79,4082.58,3997.985,4067.425,643437,92
1763503200,4067.645,4132.985,4055.475,4077.85,631289,92
1763589600,4088.255,4110.37,4038.9,4077.535,944612,92
1763676000,4073.08,4101.07,4022.26,4065.01,988542,92
1763935200,4067.61,4139.89,4040.02,4133.975,656073,92
1764021600,4135.485,4159.38,4109.71,4130.55,811764,92
1764108000,4134.495,4173.5,4129.99,4163.575,656182,92
1764194400,4165.255,4168.75,4142.73,4158.8,326231,91
1764280800,4159.355,4226.915,4153.74,4215.82,344766,84
1764540000,4226.31,4264.7,4205.785,4232.29,1025407,92
1764626400,4231.77,4236.15,4163.805,4205.665,607631,92
