time,open,high,low,close,volume,sub
1345125600,1604.191,1617.448,1603.581,1616.417,3771,4
1345129200,1616.417,1619.063,1615.013,1616.01,1472,4
1345132800,1616.01,1617.181,1615.266,1615.486,752,4
1345136400,1615.486,1617.433,1614.771,1616.944,830,4
1345140000,1616.944,1617.148,1615.755,1615.807,340,4
1345143600,1615.807,1615.932,1614.095,1614.139,373,4
1345147200,1614.139,1615.624,1613.99,1615.107,233,4
1345150800,1615.107,1615.108,1615.107,1615.108,2,1
1345154400,1615.108,1615.452,1614.665,1614.937,144,4
1345158000,1614.937,1615.465,1614.499,1615.465,137,4
1345161600,1615.465,1617.061,1615.088,1615.884,449,4
1345165200,1615.884,1616.966,1615.786,1616.581,412,4
1345168800,1616.581,1617.01,1615.454,1615.749,255,4
1345172400,1615.749,1615.876,1615.003,1615.536,269,4
1345176000,1615.536,1616.785,1615.424,1615.754,355,4
1345179600,1615.754,1616.351,1615.352,1615.546,264,4
1345183200,1615.546,1618.902,1615.417,1618.806,626,4
