date,threshold,dow,session,continuation,continued_meaningfully
2023-12-11,0.5,Monday,asia,0.5007626823341547,1
2023-12-11,0.7,Monday,ny,0.30417294543071277,1
2023-12-11,0.9,Monday,ny,0.07333750250958207,0
2023-12-20,0.3,Wednesday,ny,0.06034434254206409,0
2023-12-28,0.3,Thursday,london,0.2599624452326379,1
2023-12-28,0.5,Thursday,ny,0.05238194589332654,0
2024-01-02,0.3,Tuesday,ny,0.0,0
2024-01-03,0.3,Wednesday,london,0.8527991154562453,1
2024-01-03,0.5,Wednesday,london,0.6548242551210446,1
2024-01-03,0.7,Wednesday,london,0.45562732774674813,1
2024-01-03,0.9,Wednesday,ny,0.23524790502793663,1
2024-01-03,1.1,Wednesday,ny,0.04643854748603759,0
2024-01-04,0.3,Thursday,ny,0.0,0
2024-01-08,0.3,Monday,asia,0.8169546605005767,1
2024-01-08,0.5,Monday,asia,0.4501452988782289,1
2024-01-08,0.7,Monday,asia,0.4501452988782289,1
2024-01-08,0.9,Monday,london,0.0,0
2024-01-08,1.1,Monday,london,0.0,0
2024-01-10,0.3,Wednesday,asia,0.15334676516677664,1
2024-01-11,0.3,Thursday,ny,0.11701479812434845,1
2024-01-11,0.5,Thursday,ny,0.015346203032697781,0
2024-01-16,0.3,Tuesday,london,0.713403766913333,1
2024-01-16,0.5,Tuesday,london,0.6076108188260143,1
2024-01-16,0.7,Tuesday,london,0.45570811411950846,1
2024-01-16,0.9,Tuesday,ny,0.2834452571396043,1
2024-01-16,1.1,Tuesday,ny,0.04431327259506912,0
2024-01-17,0.3,Wednesday,asia,0.6834455175104914,1
2024-01-17,0.5,Wednesday,ny,0.37479270315091323,1
2024-01-17,0.7,Wednesday,ny,0.26182811433031095,1
2024-01-17,0.9,Wednesday,ny,0.09716125256072625,0
2024-01-22,0.3,Monday,asia,0.14145892106626726,1
2024-01-24,0.3,Wednesday,ny,0.325256878178912,1
2024-01-24,0.5,Wednesday,ny,0.17196546619174674,1
2024-01-24,0.7,Wednesday,ny,0.027703267226593324,0
2024-01-25,0.3,Thursday,ny,0.0,0
2024-02-01,0.3,Thursday,london,0.04478793083127282,0
2024-02-05,0.3,Monday,asia,0.7834852028062199,1
2024-02-05,0.5,Monday,asia,0.5348923473913397,1
2024-02-05,0.7,Monday,london,0.36645431820014496,1
2024-02-05,0.9,Monday,ny,0.06818804935085827,0
2024-02-08,0.3,Thursday,london,0.4203055455310902,1
2024-02-08,0.5,Thursday,london,0.18164320943101564,1
2024-02-08,0.7,Thursday,ny,0.07578491519307312,0
2024-02-12,0.3,Monday,ny,0.32256951036398784,1
2024-02-12,0.5,Monday,ny,0.10679829481714304,1
2024-02-13,0.3,Tuesday,ny,0.9462244584170277,1
2024-02-13,0.5,Tuesday,ny,0.5908177886534218,1
2024-02-13,0.7,Tuesday,ny,0.5908177886534218,1
2024-02-13,0.9,Tuesday,ny,0.25602104174981055,1
2024-02-13,1.1,Tuesday,ny,0.11037758687246395,1
2024-02-13,1.3,Tuesday,ny,0.0,0
2024-02-14,0.3,Wednesday,ny,0.0,0
2024-02-18,0.3,Sunday,late,0.027113129532972187,0
2024-02-18,0.5,Sunday,late,0.027113129532972187,0
2024-02-22,0.3,Thursday,ny,0.008162866106424282,0
2024-02-26,0.3,Monday,ny,0.14414213299565207,1
2024-02-28,0.3,Wednesday,london,0.0,0
2024-02-29,0.3,Thursday,london,0.04003922209512054,0
2024-03-12,0.3,Tuesday,asia,0.9234499094329125,1
2024-03-12,0.5,Tuesday,london,0.7818308485439576,1
2024-03-12,0.7,Tuesday,london,0.393256235195761,1
2024-03-12,0.9,Tuesday,ny,0.3197157586735465,1
