date,threshold,dow,session,continuation,continued_meaningfully
2025-10-08,0.9,Wednesday,london,0.15740783893368268,1
2025-10-09,0.3,Thursday,asia,0.38589367457911466,1
2025-10-09,0.5,Thursday,london,0.1737435975593173,1
2025-10-09,0.7,Thursday,ny,0.0,0
2025-10-12,0.3,Sunday,late,0.22395239222607566,1
2025-10-12,0.5,Sunday,late,0.0,0
2025-10-13,0.3,Monday,asia,1.0478854251032437,1
2025-10-13,0.5,Monday,asia,0.8157575696599803,1
2025-10-13,0.7,Monday,london,0.6560992419021284,1
2025-10-13,0.9,Monday,ny,0.4562270168572306,1
2025-10-13,1.1,Monday,ny,0.2153661959786096,1
2025-10-14,0.3,Tuesday,asia,0.40921612087230297,1
2025-10-14,0.5,Tuesday,asia,0.18364720791072456,1
2025-10-14,0.7,Tuesday,asia,0.0,0
2025-10-15,0.3,Wednesday,asia,0.4375887294183028,1
2025-10-15,0.5,Wednesday,asia,0.23698595893802565,1
2025-10-15,0.7,Wednesday,london,0.025488041278921725,0
2025-10-16,0.3,Thursday,asia,1.7932979734494225,1
2025-10-16,0.5,Thursday,london,1.5899071036575958,1
2025-10-16,0.7,Thursday,ny,1.3908697918263475,1
2025-10-16,0.9,Thursday,ny,1.0889413496029685,1
2025-10-16,1.1,Thursday,ny,0.8353312689701661,1
2025-10-16,1.3,Thursday,ny,0.7417604316767288,1
2025-10-20,0.3,Monday,asia,1.1652876944795385,1
2025-10-20,0.5,Monday,london,0.8466802773012375,1
2025-10-20,0.7,Monday,london,0.5974796859426273,1
2025-10-20,0.9,Monday,london,0.5601825949378803,1
2025-10-20,1.1,Monday,ny,0.34807160033642953,1
2025-10-20,1.3,Monday,ny,0.17263521399696308,1
2025-10-22,0.3,Wednesday,asia,0.16914103608397354,1
2025-10-22,0.5,Wednesday,asia,0.01677259782033037,0
2025-10-23,0.3,Thursday,asia,0.13897187716570347,1
2025-10-23,0.5,Thursday,ny,0.03872786251317622,0
2025-10-29,0.3,Wednesday,london,0.15023561277874928,1
2025-10-30,0.3,Thursday,london,0.28840376527137945,1
2025-10-30,0.5,Thursday,ny,0.15166687908526358,1
2025-11-03,0.3,Monday,asia,0.053967852034231115,0
2025-11-05,0.3,Wednesday,asia,0.13064470957261978,1
2025-11-06,0.3,Thursday,asia,0.08695705021848493,0
2025-11-10,0.3,Monday,asia,0.7362906482603313,1
2025-11-10,0.5,Monday,asia,0.5982653284279414,1
2025-11-10,0.7,Monday,london,0.4100301214862911,1
2025-11-10,0.9,Monday,london,0.23694087222636123,1
2025-11-10,1.1,Monday,late,0.02650542594301305,0
2025-11-11,0.3,Tuesday,asia,0.010352574278515615,0
2025-11-12,0.3,Wednesday,ny,0.4318265155248869,1
2025-11-12,0.5,Wednesday,ny,0.2457486446525407,1
2025-11-12,0.7,Wednesday,ny,0.05829078363725694,0
2025-11-13,0.3,Thursday,asia,0.28367702882937545,1
2025-11-13,0.5,Thursday,london,0.07678891335400832,0
2025-11-16,0.3,Sunday,late,0.0,0
2025-11-18,0.3,Tuesday,ny,0.16282885431400135,1
2025-11-18,0.5,Tuesday,ny,0.007524752475247111,0
2025-11-19,0.3,Wednesday,london,0.19300192428379692,1
2025-11-19,0.5,Wednesday,london,0.15093367247275938,1
2025-11-24,0.3,Monday,ny,0.33617021276595743,1
2025-11-24,0.5,Monday,ny,0.20777304964539461,1
2025-11-24,0.7,Monday,late,0.05066666666666832,0
2025-11-26,0.3,Wednesday,asia,0.10160054521798224,1
2025-12-01,0.3,Monday,asia,0.09997533076253905,0
2025-12-01,0.5,Monday,ny,0.0,0
2025-12-03,0.3,Wednesday,ny,0.03929676498706647,0
2025-12-09,0.3,Tuesday,london,0.1450913090245436,1
2025-12-10,0.3,Wednesday,ny,0.04935734545834527,0
2025-12-11,0.3,Thursday,ny,0.5051780907591502,1
2025-12-11,0.5,Thursday,ny,0.3789050284810429,1
2025-12-11,0.7,Thursday,ny,0.1176030559626284,1
2025-12-11,0.9,Thursday,ny,0.0,0
2025-12-15,0.3,Monday,asia,0.42958287231019493,1
2025-12-15,0.5,Monday,asia,0.17056344585320732,1
2025-12-15,0.7,Monday,asia,0.09861360517071162,0
2025-12-16,0.3,Tuesday,ny,0.07619249998525282,0
2025-12-16,0.5,Tuesday,ny,0.0,0
2025-12-17,0.3,Wednesday,asia,0.3629366761913544,1
2025-12-17,0.5,Wednesday,asia,0.14517467047654176,1
2025-12-18,0.3,Thursday,ny,0.10637482137255543,1
2025-12-18,0.5,Thursday,ny,0.0,0
2025-12-22,0.3,Monday,asia,1.2281990106995535,1
2025-12-22,0.5,Monday,asia,1.1500250991274485,1
2025-12-22,0.7,Monday,asia,0.9561695911380355,1
2025-12-22,0.9,Monday,asia,0.6553974404530254,1
2025-12-22,1.1,Monday,ny,0.5506128135275804,1
2025-12-22,1.3,Monday,ny,0.3709707440058174,1
2025-12-23,0.3,Tuesday,asia,0.3687656100432344,1
2025-12-23,0.5,Tuesday,asia,0.20171201601988278,1
2025-12-25,0.3,Thursday,late,0.0,0
2025-12-25,0.5,Thursday,late,0.0,0
2025-12-30,0.3,Tuesday,asia,0.3332921356455215,1
2025-12-30,0.5,Tuesday,london,0.14874638277198107,1
2026-01-05,0.3,Monday,asia,0.43778295175268694,1
2026-01-05,0.5,Monday,asia,0.43778295175268694,1
2026-01-05,0.7,Monday,london,0.29036508860431715,1
2026-01-05,0.9,Monday,ny,0.05110108653472368,0
2026-01-06,0.3,Tuesday,asia,0.3652570931623059,1
2026-01-06,0.5,Tuesday,ny,0.12152689704598243,1
2026-01-12,0.3,Monday,asia,0.37511052083760604,1
2026-01-12,0.5,Monday,asia,0.37511052083760604,1
2026-01-12,0.7,Monday,ny,0.21612466377415623,1
2026-01-12,0.9,Monday,ny,0.02695029640103036,0
2026-01-13,0.3,Tuesday,ny,0.0,0
2026-01-14,0.3,Wednesday,asia,0.18924394727579205,1
2026-01-14,0.5,Wednesday,ny,0.0,0
2026-01-18,0.3,Sunday,late,0.07427114510586184,0
2026-01-20,0.3,Tuesday,asia,1.1290831268303656,1
2026-01-20,0.5,Tuesday,asia,0.9655971422134982,1
2026-01-20,0.7,Tuesday,asia,0.7577639751552753,1
2026-01-20,0.9,Tuesday,london,0.5782512148810863,1
2026-01-20,1.1,Tuesday,ny,0.3917870820326255,1
2026-01-20,1.3,Tuesday,ny,0.19161329771827876,1
2026-01-21,0.3,Wednesday,asia,0.9794107681058595,1
2026-01-21,0.5,Wednesday,asia,0.7575125283113108,1
2026-01-21,0.7,Wednesday,asia,0.6427870811263849,1
2026-01-21,0.9,Wednesday,asia,0.4831826369197279,1
2026-01-21,1.1,Wednesday,asia,0.28425445401530647,1
2026-01-21,1.3,Wednesday,asia,0.0,0
2026-01-22,0.3,Thursday,asia,1.7626607775769276,1
2026-01-22,0.5,Thursday,asia,1.6235602553237707,1
2026-01-22,0.7,Thursday,asia,1.4320340320365375,1
2026-01-22,0.9,Thursday,ny,1.2205778599726969,1
2026-01-22,1.1,Thursday,ny,1.0141480093012005,1
2026-01-22,1.3,Thursday,ny,0.779488934995975,1
2026-01-26,0.3,Monday,asia,0.4079466439619741,1
2026-01-26,0.5,Monday,asia,0.29340144742443874,1
2026-01-26,0.7,Monday,asia,0.0,0
2026-01-27,0.3,Tuesday,asia,1.2014692144055032,1
2026-01-27,0.5,Tuesday,asia,1.0101711957439286,1
2026-01-27,0.7,Tuesday,ny,0.4925845192224752,1
2026-01-27,0.9,Tuesday,ny,0.4925845192224752,1
2026-01-27,1.1,Tuesday,ny,0.4068628370545226,1
2026-01-27,1.3,Tuesday,ny,0.0810469090595317,0
2026-01-28,0.3,Wednesday,asia,3.5515954426241345,1
2026-01-28,0.5,Wednesday,asia,3.421727955778616,1
2026-01-28,0.7,Wednesday,asia,3.24563021706948,1
2026-01-28,0.9,Wednesday,asia,3.039662037295381,1
2026-01-28,1.1,Wednesday,asia,2.8432523986620697,1
2026-01-28,1.3,Wednesday,ny,2.539033445046594,1
2026-01-29,0.3,Thursday,asia,0.22130682179818517,1
2026-01-29,0.5,Thursday,asia,0.05039907328437115,0
2026-02-02,0.3,Monday,asia,0.17713133782511664,1
2026-02-02,0.5,Monday,asia,0.0,0
2026-02-03,0.3,Tuesday,asia,0.5832686202667638,1
2026-02-03,0.5,Tuesday,asia,0.42610628950219953,1
2026-02-03,0.7,Tuesday,london,0.220371926635898,1
2026-02-03,0.9,Tuesday,ny,0.0,0
2026-02-04,0.3,Wednesday,asia,0.15346988600870018,1
2026-02-04,0.5,Wednesday,asia,0.07295385902674857,0
2026-02-18,0.3,Wednesday,asia,0.31467017099558436,1
2026-02-18,0.5,Wednesday,ny,0.09980665271317078,0
2026-02-23,0.3,Monday,ny,0.1955847555871147,1
2026-02-23,0.5,Monday,late,0.0,0
2026-02-25,0.3,Wednesday,asia,0.20969490076744754,1
2026-02-25,0.5,Wednesday,ny,0.0,0
2026-02-26,0.3,Thursday,asia,0.0,0
2026-03-04,0.3,Wednesday,asia,0.19909166984038598,1
2026-03-04,0.5,Wednesday,london,0.05759839163901368,0
2026-03-09,0.3,Monday,asia,0.24785145239012216,1
2026-03-09,0.5,Monday,ny,0.05717725868538805,0
2026-03-10,0.3,Tuesday,asia,0.38055060552059977,1
2026-03-10,0.5,Tuesday,ny,0.0716441793650176,0
2026-03-10,0.7,Tuesday,ny,0.01578354002254843,0
2026-03-12,0.3,Thursday,asia,0.08557215463596893,0
2026-03-16,0.3,Monday,ny,0.0,0
2026-03-22,0.3,Sunday,late,0.0,0
2026-03-24,0.3,Tuesday,late,0.23673266661645498,1
2026-03-25,0.3,Wednesday,asia,0.007003530234755167,0
2026-03-30,0.3,Monday,asia,0.38603855392998904,1
2026-03-30,0.5,Monday,asia,0.16062537324036963,1
2026-03-30,0.7,Monday,london,0.0,0
2026-03-31,0.3,Tuesday,asia,0.5852768319844368,1
2026-03-31,0.5,Tuesday,asia,0.41349800499574035,1
2026-03-31,0.7,Tuesday,ny,0.24776087743615596,1
2026-03-31,0.9,Tuesday,late,0.01758748943982825,0
2026-04-01,0.3,Wednesday,london,0.19442342330787196,1
2026-04-01,0.5,Wednesday,late,0.006849327618841883,0
2026-04-06,0.3,Monday,asia,0.1439876098056773,1
2026-04-07,0.3,Tuesday,late,0.4039948717249287,1
2026-04-07,0.5,Tuesday,late,0.27049946125833674,1
2026-04-07,0.7,Tuesday,late,0.07847897543611042,0
2026-04-09,0.3,Thursday,ny,0.12988445638772733,1
2026-04-13,0.3,Monday,asia,0.30666548861067083,1
2026-04-13,0.5,Monday,ny,0.1306161630875247,1
2026-04-14,0.3,Tuesday,ny,0.32705282374886024,1
2026-04-14,0.5,Tuesday,ny,0.11758344247331243,1
2026-04-20,0.3,Monday,asia,0.3197034122898947,1
2026-04-20,0.5,Monday,london,0.09259237446848256,0
2026-04-22,0.3,Wednesday,asia,0.0,0
2026-04-27,0.3,Monday,asia,0.20555855011039065,1
2026-04-27,0.5,Monday,asia,0.00346301806824177,0
2026-04-30,0.3,Thursday,asia,0.5614477870986401,1
2026-04-30,0.5,Thursday,london,0.17499999999999863,1
2026-04-30,0.7,Thursday,london,0.15303008388776185,1
2026-05-05,0.3,Tuesday,asia,0.4422507403751234,1
2026-05-05,0.5,Tuesday,london,0.21795925693260745,1
2026-05-05,0.7,Tuesday,late,0.05457776182356929,0
2026-05-06,0.3,Wednesday,asia,0.9013546855360588,1
2026-05-06,0.5,Wednesday,asia,0.6748289185792139,1
2026-05-06,0.7,Wednesday,asia,0.49504213025464433,1
2026-05-06,0.9,Wednesday,london,0.18784041711279906,1
2026-05-06,1.1,Wednesday,london,0.06498766351660046,0
2026-05-07,0.3,Thursday,asia,0.14286741961009541,1
2026-05-07,0.5,Thursday,london,0.11001606599045001,1
2026-05-11,0.3,Monday,ny,0.4904871206324909,1
2026-05-11,0.5,Monday,ny,0.2467227748023504,1
2026-05-18,0.3,Monday,london,0.18464204498753495,1
2026-05-20,0.3,Wednesday,ny,0.2292540709663683,1
2026-05-20,0.5,Wednesday,ny,0.0,0
2026-05-28,0.3,Thursday,ny,0.36297953482025536,1
2026-05-28,0.5,Thursday,ny,0.13674575273007078,1
2026-06-02,0.3,Tuesday,asia,0.23529581999385488,1
2026-06-02,0.5,Tuesday,asia,0.07692947709226652,0
2026-06-04,0.3,Thursday,london,0.25436448797104966,1
2026-06-04,0.5,Thursday,london,0.008037044922291976,0
2026-06-09,0.3,Tuesday,asia,0.12440579498328203,1
2026-06-11,0.3,Thursday,asia,1.3520711063909936,1
2026-06-11,0.5,Thursday,asia,1.1910258745511821,1
2026-06-11,0.7,Thursday,ny,0.6623341741044535,1
2026-06-11,0.9,Thursday,ny,0.6623341741044535,1
2026-06-11,1.1,Thursday,ny,0.4960158563053207,1
2026-06-11,1.3,Thursday,ny,0.4164873467548004,1
2026-06-15,0.3,Monday,asia,0.32567476597144623,1
2026-06-15,0.5,Monday,ny,0.11546112907266903,1
2026-06-16,0.3,Tuesday,london,0.046955315489934,0
2026-06-17,0.3,Wednesday,ny,0.14824238197997455,1
2026-06-18,0.3,Thursday,asia,0.12557318131118617,1
2026-06-22,0.3,Monday,asia,0.39078118352859814,1
2026-06-22,0.5,Monday,asia,0.17502336688020412,1
2026-06-22,0.7,Monday,asia,0.0,0
2026-06-30,0.3,Tuesday,ny,0.13368627896779478,1
2026-07-01,0.3,Wednesday,ny,0.639926331734078,1
2026-07-01,0.5,Wednesday,ny,0.1448475587377647,1
2026-07-01,0.7,Wednesday,ny,0.1448475587377647,1
2026-07-01,0.9,Wednesday,ny,0.07104583580785304,0
2026-07-02,0.3,Thursday,asia,0.6870656584406358,1
2026-07-02,0.5,Thursday,london,0.03241563922702938,0
2026-07-02,0.7,Thursday,london,0.03241563922702938,0
2026-07-02,0.9,Thursday,london,0.03241563922702938,0
2026-07-08,0.3,Wednesday,asia,0.030521121675292556,0
2026-07-09,0.3,Thursday,asia,0.2886483390211836,1
2026-07-09,0.5,Thursday,ny,0.08183603118023425,0
